,label,bbox-0,bbox-1,bbox-2,bbox-3,area,area_bbox,axis_major_length,axis_minor_length,centroid-0,centroid-1,eccentricity,area_convex,perimeter,equivalent_diameter_area,extent,orientation
0,1,661,1466,699,1507,1188.0,1558.0,40.062693141595254,37.79196144585625,679.8291245791246,1485.8156565656566,0.33188304155629567,1220.0,127.05382386916237,38.89226888657144,0.7625160462130937,-1.4869523761767256
1,2,664,1266,698,1308,1058.0,1428.0,42.846717040539424,31.48194133889031,680.7911153119093,1286.9423440453686,0.6783300081256352,1091.0,122.81118318204308,36.70268979693181,0.7408963585434174,-1.1129029945683508
2,3,701,1956,717,1975,229.0,304.0,18.544587820986905,15.935651399727249,708.6593886462882,1965.5021834061135,0.511445895915078,242.0,55.4558441227157,17.075475271404667,0.7532894736842105,-1.5094156100864349
3,4,711,1774,739,1808,747.0,952.0,34.29506208280144,27.792634035590098,724.9825970548862,1790.3895582329317,0.5858803827832397,767.0,100.08326112068524,30.8400703617415,0.7846638655462185,1.465065860764325
4,5,712,1323,731,1342,259.0,361.0,19.710175940779674,16.79764456209966,720.8610038610038,1331.7451737451738,0.523163888178137,271.0,58.526911934581186,18.159544104586082,0.7174515235457064,-0.8595079427874902
5,6,719,1539,735,1559,245.0,320.0,19.70491135132563,15.860180955462706,726.465306122449,1548.7102040816326,0.5934312743594832,258.0,56.8700576850888,17.66192765414112,0.765625,-1.4018926739503932
6,7,737,1367,760,1392,408.0,575.0,24.98491905081667,20.915068599790494,747.9264705882352,1378.4558823529412,0.5470380850896478,426.0,74.42640687119285,22.792141940852034,0.7095652173913043,-1.0588682557738571
7,8,738,1100,776,1140,1155.0,1520.0,40.581742639904704,36.32492967011553,756.8450216450217,1119.452813852814,0.44585495992058366,1183.0,126.22539674441617,38.34829427978659,0.7598684210526315,-1.2800703195639198
8,9,746,1955,762,1974,228.0,304.0,18.69419587978442,15.592320345805094,753.2280701754386,1963.842105263158,0.5516543848460927,240.0,54.8700576850888,17.03815178355966,0.75,1.336513440858505
9,10,755,1822,779,1845,375.0,552.0,23.239090139889157,20.966662546981475,767.096,1833.5653333333332,0.4312859410552367,392.0,72.42640687119285,21.850968611841584,0.6793478260869565,-0.08508213739075814
10,11,764,2116,794,2148,756.0,960.0,34.11522398080114,28.33336024391557,778.2830687830688,2131.0185185185187,0.5569894864461764,778.0,101.84062043356595,31.025297674958463,0.7875,1.0046718002442048
11,12,767,1696,787,1714,268.0,360.0,19.573787465979454,17.504620296923047,776.6305970149253,1704.2164179104477,0.44749012832874,277.0,58.52691193458118,18.47236308621676,0.7444444444444445,-0.31985596416099676
12,13,770,1578,807,1616,1074.0,1406.0,39.18170068229764,34.955892951605854,787.8193668528864,1596.3175046554934,0.4517423708228379,1099.0,119.63961030678928,36.97917347704738,0.7638691322901849,-0.9595567234544571
13,14,795,1014,816,1036,330.0,462.0,21.536280512308824,19.646121056521743,805.1272727272727,1024.6939393939394,0.4096701839227909,345.0,66.76955262170047,20.49802550887777,0.7142857142857143,-1.1651343513894183
14,15,798,2043,828,2073,733.0,900.0,31.157751660341027,30.024391783242116,812.6793997271487,2057.907230559345,0.26725765247928,754.0,99.01219330881975,30.549706811864404,0.8144444444444444,1.0231113991724214
15,16,813,1569,831,1589,262.0,360.0,20.341981223652887,16.54673683054214,821.9083969465648,1578.496183206107,0.5816656346986513,272.0,59.11269837220809,18.26441241104166,0.7277777777777777,0.8588773203921164
16,17,814,1959,838,1984,478.0,600.0,26.32717100504169,23.222784213321532,825.3179916317991,1971.2384937238494,0.4710915911660859,490.0,79.35533905932738,24.669991941291908,0.7966666666666666,0.9273432190247087
17,18,831,1624,847,1647,268.0,368.0,22.214055320143935,15.422280267036088,838.473880597015,1634.8880597014925,0.7197264507662625,279.0,60.52691193458118,18.47236308621676,0.7282608695652174,-1.2671085198297334
18,19,831,1791,865,1829,995.0,1292.0,38.12639013835263,33.26440381739245,847.0291457286432,1809.2502512562814,0.4886549299774184,1022.0,115.9827560572969,35.593164329846914,0.7701238390092879,1.5297156801035896
19,20,837,1455,871,1491,962.0,1224.0,36.35554362712245,33.710295409635386,853.6174636174636,1472.0748440748441,0.3744688833561139,988.0,113.7401153701776,34.997949111844065,0.7859477124183006,-1.109237751912153
20,21,839,1156,856,1178,255.0,374.0,21.558010349806402,15.260865631509883,847.3882352941176,1166.9137254901962,0.7063149912077763,268.0,59.355339059327385,18.01877032173579,0.6818181818181818,-1.2439834334440687
21,22,850,2179,886,2220,1105.0,1476.0,42.37438403215079,33.26719145391451,867.8678733031675,2198.419004524887,0.619397067389504,1142.0,124.81118318204308,37.50906153094682,0.7486449864498645,0.9784279755220066
22,23,854,1271,889,1314,1124.0,1505.0,43.13883159326994,33.27445750860547,870.6921708185054,1292.9919928825623,0.6364302817574946,1157.0,125.63961030678928,37.83016320718592,0.746843853820598,-1.2571858114888554
23,24,865,933,905,972,1158.0,1560.0,40.30994446085749,36.76553653819349,884.7927461139897,951.5630397236615,0.4100320187197747,1198.0,127.05382386916237,38.39806496170502,0.7423076923076923,-0.49823827213349825
24,25,865,1616,902,1653,1065.0,1369.0,38.029859315578406,35.700608940462644,883.4206572769953,1633.9464788732394,0.34459332789259284,1097.0,120.56854249492379,36.823906842470535,0.7779401022644266,-0.9756020386262403
25,26,866,1727,887,1749,347.0,462.0,21.651845726346238,20.439357086440133,875.7089337175793,1737.2017291066281,0.3299435048251376,358.0,66.76955262170047,21.019374919894773,0.7510822510822511,0.9134049487863475
