,label,bbox-0,bbox-1,bbox-2,bbox-3,area,area_bbox,axis_major_length,axis_minor_length,centroid-0,centroid-1,eccentricity,area_convex,perimeter,equivalent_diameter_area,extent,orientation
0,1,588,1507,617,1541,736.0,986.0,33.382197265014234,28.16580752706952,601.8165760869565,1523.4673913043478,0.5367562205146468,767.0,101.49747468305833,30.612159429303247,0.7464503042596349,-1.3395383407219155
1,2,611,1259,631,1281,340.0,440.0,21.90061496574008,19.841622527848532,620.5382352941176,1269.6823529411765,0.42331038999250514,354.0,67.11269837220809,20.806283791440396,0.7727272727272727,-1.4139006315534361
2,3,612,1203,636,1226,439.0,552.0,24.529023219168216,22.832206482046875,623.4874715261959,1213.8428246013668,0.3654674477697411,450.0,75.35533905932738,23.642169108157916,0.7952898550724637,-0.49887370357529304
3,4,627,876,657,909,722.0,990.0,32.28088420176567,28.628414611738464,641.6814404432133,891.0844875346261,0.4620507530807135,749.0,100.32590180780451,30.319613310508885,0.7292929292929293,-1.1567477764106568
4,5,647,1515,686,1557,1315.0,1638.0,42.79602741545684,39.17951063452613,666.1186311787072,1535.574144486692,0.4023313951035312,1345.0,133.39696961967,40.91833331560242,0.8028083028083028,1.4655534241477712
5,6,649,1650,669,1673,361.0,460.0,22.887971417954176,20.167294070006903,658.3795013850415,1660.7174515235456,0.4728728216563857,376.0,69.11269837220809,21.43920417481474,0.7847826086956522,1.5144107488710645
6,7,658,1266,677,1285,286.0,361.0,20.379261133209816,17.910195665843567,667.43006993007,1274.958041958042,0.477108848449901,297.0,60.87005768508881,19.08262324195121,0.7922437673130194,-0.77752604465021
7,8,668,1608,690,1634,406.0,572.0,23.92832337295218,21.85021942321341,678.6206896551724,1620.8694581280788,0.40761705490412675,420.0,74.42640687119285,22.736210219877808,0.7097902097902098,-1.3182250708118735
8,9,679,1734,698,1756,309.0,418.0,23.380528855833365,16.861760237690948,688.3948220064725,1744.401294498382,0.6927392433840583,322.0,64.5269119345812,19.83509564693766,0.7392344497607656,1.0632211078535634
9,10,689,1062,720,1094,740.0,992.0,31.127439107709453,30.365039750536265,704.1878378378378,1077.2878378378377,0.21996767717621102,765.0,100.32590180780451,30.695231927842155,0.7459677419354839,0.4542914290980793
