,label,bbox-0,bbox-1,bbox-2,bbox-3,area,area_bbox,axis_major_length,axis_minor_length,centroid-0,centroid-1,eccentricity,area_convex,perimeter,equivalent_diameter_area,extent,orientation
0,1,476,1580,494,1598,228.0,324.0,18.820690437007666,15.559736611212559,484.13157894736844,1588.377192982456,0.5625905159576894,239.0,55.112698372208094,17.03815178355966,0.7037037037037037,-0.8159342174857227
1,2,483,1771,501,1792,287.0,378.0,21.12054843920334,17.424048934696195,490.89547038327527,1780.7456445993032,0.5651606182438079,298.0,61.698484809834994,19.115955360352558,0.7592592592592593,-1.5501973517010985
2,3,487,1671,506,1692,314.0,399.0,22.1333732416178,18.11580839611633,496.0891719745223,1681.4331210191083,0.5745295451477833,323.0,63.698484809834994,19.994929783493642,0.7869674185463659,-1.175349583312034
3,4,506,1467,526,1495,405.0,560.0,28.958800819539032,17.936539885966102,515.1432098765432,1481.1777777777777,0.7850903114748984,422.0,76.76955262170047,22.708192698181442,0.7232142857142857,-1.2130622141922967
4,5,528,1786,553,1817,565.0,775.0,30.49028182236414,23.657114202685833,539.7716814159292,1800.7893805309734,0.6308678367788492,589.0,88.66904755831214,26.821266613927218,0.7290322580645161,1.3921450395473496
5,6,545,1318,563,1342,297.0,432.0,24.386947967432626,15.561714969153522,553.3703703703703,1329.6262626262626,0.7699397869760347,310.0,64.76955262170048,19.44613444328572,0.6875,-1.1019791126223435
6,7,545,1595,578,1635,998.0,1320.0,38.680987902979034,32.90124604436759,560.87374749499,1614.4498997995993,0.5258468631027001,1020.0,116.81118318204308,35.64678198162763,0.7560606060606061,-1.4699318132987536
7,8,556,1875,584,1908,651.0,924.0,30.826423423359266,26.970908348164553,569.5330261136713,1891.8986175115208,0.4842525965844336,676.0,95.15432893255071,28.79025779013781,0.7045454545454546,-1.295759395252141
8,9,570,1261,597,1291,604.0,810.0,30.556280470922466,25.230932192433663,583.0331125827814,1275.317880794702,0.564080194972275,623.0,90.08326112068522,27.73151068766428,0.745679012345679,-1.0353406217733006
9,10,573,1569,591,1591,301.0,396.0,21.904929192072785,17.78531751798771,581.5514950166113,1580.0033222591362,0.5837517367274618,317.0,65.11269837220809,19.576646877473273,0.76010101010101,-1.0506852054178237
10,11,585,1476,614,1506,638.0,870.0,28.994565082968688,28.16492316046923,598.9639498432601,1490.4968652037617,0.2375050846974417,660.0,92.91168824543142,28.501347854812654,0.7333333333333333,-1.4028878849360367
11,12,609,1366,632,1393,432.0,621.0,26.475437213159474,20.875786952539666,619.699074074074,1379.3425925925926,0.6150393693936828,452.0,77.84062043356595,23.452920571340155,0.6956521739130435,-1.0445312633706687
12,13,630,1921,658,1948,572.0,756.0,28.414508460186557,25.764018822442953,643.256993006993,1933.7045454545455,0.4217319514600345,603.0,90.84062043356595,26.986904594423443,0.7566137566137566,0.6976669862724654
13,14,637,1829,664,1854,449.0,675.0,24.93037734252778,23.72675665946676,647.7661469933184,1840.8240534521158,0.30696526229424376,467.0,80.66904755831214,23.90992587997897,0.6651851851851852,0.16258858255881423
14,15,652,1196,683,1229,795.0,1023.0,33.790750295870254,29.994820367362955,667.1798742138365,1212.4075471698113,0.46049241497549825,825.0,104.08326112068524,31.815490536285218,0.7771260997067448,-1.0475513071350606
