,label,bbox-0,bbox-1,bbox-2,bbox-3,area,area_bbox,axis_major_length,axis_minor_length,centroid-0,centroid-1,eccentricity,area_convex,perimeter,equivalent_diameter_area,extent,orientation
0,1,776,1552,802,1590,772.0,988.0,38.10119133075113,25.852629310069926,788.130829015544,1571.2033678756477,0.7345768624184434,799.0,105.84062043356593,31.35188875547286,0.7813765182186235,1.5026032712334014
1,2,780,1715,797,1736,292.0,357.0,22.415479759749342,16.68317723412867,787.6849315068494,1725.3082191780823,0.6678784532525526,303.0,62.62741699796952,19.281751659604673,0.8179271708683473,1.2812146126117248
2,3,797,1517,821,1537,375.0,480.0,24.58199536486476,19.61310164982102,807.9173333333333,1525.7173333333333,0.6028368154572229,387.0,70.5269119345812,21.850968611841584,0.78125,-0.23637041659263575
3,4,802,1496,825,1516,359.0,460.0,23.855901082268403,19.776821617491258,812.9025069637883,1505.5264623955431,0.5592312277386297,384.0,72.04163056034261,21.37973331358283,0.7804347826086957,0.20132301289039944
4,5,805,1863,828,1894,471.0,713.0,29.51175857547841,20.661885396944026,815.2377919320594,1876.7664543524415,0.7140214456821466,495.0,84.66904755831213,24.488687706168772,0.6605890603085554,-1.2745334223856235
5,6,807,1812,840,1849,981.0,1221.0,37.35673264346741,33.59866896745225,822.7879714576962,1830.6809378185526,0.43712527068220147,1013.0,117.25483399593905,35.34187308823903,0.8034398034398035,1.3928912371318425
6,7,808,1656,831,1680,419.0,552.0,24.02009578384026,22.276745751019405,818.6229116945108,1667.4749403341289,0.37401863768871446,436.0,74.76955262170047,23.09734550211416,0.7590579710144928,-1.4214655037645538
7,8,816,1593,840,1615,420.0,528.0,24.788489118637568,21.62024781553647,827.3976190476191,1603.4380952380952,0.4891690184389448,437.0,75.11269837220809,23.12489154112443,0.7954545454545454,0.3632289573924947
8,9,816,1987,841,2024,703.0,925.0,37.259276232723664,24.076527086715526,828.5519203413941,2004.588904694168,0.7631775885511132,731.0,101.25483399593905,29.918011296689148,0.76,1.4156593206062242
9,10,818,1874,844,1907,510.0,858.0,32.8477854145275,20.58332719958781,831.7607843137255,1891.6352941176472,0.7793188803733824,546.0,89.9827560572969,25.482389366284572,0.5944055944055944,-1.129141995182668
10,11,821,1442,853,1472,739.0,960.0,32.91094161830365,28.950214011609923,836.9323410013532,1455.3058186738836,0.4756157129680369,767.0,102.42640687119287,30.67448489476694,0.7697916666666667,-0.5132607044492755
11,12,826,1411,859,1440,811.0,957.0,34.61581438512798,30.280871568655265,841.5474722564735,1425.5154130702836,0.4845386140691728,840.0,106.18376618407356,32.13405157741889,0.8474399164054337,0.17891506618644037
12,13,833,1561,854,1587,387.0,546.0,24.951804467882724,19.877905361940545,842.937984496124,1572.7545219638243,0.6044382214110469,402.0,73.01219330881976,22.197831060995757,0.7087912087912088,-1.3410697937127496
13,14,840,1360,869,1390,544.0,870.0,30.853582410157262,23.101559410196053,853.1433823529412,1376.5533088235295,0.6628547125834241,570.0,89.9827560572969,26.318098569918163,0.6252873563218391,0.9008168818847185
14,15,845,1993,863,2022,418.0,522.0,29.170317797088508,18.525463186112905,852.6842105263158,2006.7631578947369,0.7724469962485829,428.0,77.1126983722081,23.06976657227589,0.8007662835249042,1.5335381560640808
15,16,854,1344,884,1377,636.0,990.0,35.352725713780266,23.357743372447192,869.7735849056604,1358.940251572327,0.7506451412894675,667.0,97.9827560572969,28.456639830653998,0.6424242424242425,0.9507255316284456
16,17,873,1788,893,1816,395.0,560.0,26.40454351965262,19.372470621251757,882.8886075949367,1802.1417721518987,0.6794957570593659,418.0,76.76955262170047,22.42609239636699,0.7053571428571429,1.5679980571619876
17,18,877,1946,912,1989,1119.0,1505.0,41.73843424703205,34.2000830823609,894.0008936550491,1966.5495978552278,0.5732355103588341,1155.0,125.63961030678928,37.7459276023076,0.7435215946843854,1.3575653517799628
18,19,883,1264,904,1284,233.0,420.0,25.899653337426564,11.589199409699033,893.0557939914163,1273.236051502146,0.8943012315094068,247.0,62.76955262170047,17.22396045987371,0.5547619047619048,-0.7263648257848683
19,20,885,2113,909,2145,588.0,768.0,31.584969040846836,23.91722839654464,896.343537414966,2127.610544217687,0.653143096467659,612.0,91.59797974644665,27.361740666563517,0.765625,1.50367196320992
20,21,896,1785,921,1816,624.0,775.0,31.415263002759215,25.39908962452747,908.0192307692307,1800.1233974358975,0.58850275883967,642.0,91.59797974644667,28.18690255978371,0.8051612903225807,-1.5489985626323515
21,22,896,2055,928,2085,748.0,960.0,33.4601917289918,28.579210705004094,912.2393048128342,2069.4732620320856,0.5200665692057992,775.0,101.25483399593904,30.860706075232656,0.7791666666666667,0.5332745306380542
22,23,905,2126,931,2154,509.0,728.0,28.987254450412916,22.859961764125078,918.3968565815325,2140.0943025540273,0.6148794120344188,538.0,86.42640687119285,25.45739437315213,0.6991758241758241,-1.1181156296069963
23,24,938,2185,956,2206,276.0,378.0,20.315046331155948,17.36051034284648,946.3550724637681,2194.4746376811595,0.5193458481074539,290.0,61.11269837220809,18.746042631630413,0.7301587301587301,-1.383932503478145
24,25,943,1555,965,1577,381.0,484.0,22.400676225888596,21.75761310162134,954.0341207349081,1565.5249343832022,0.23788759435161166,389.0,69.94112549695429,22.025082668269306,0.7871900826446281,0.3784798055922511
25,26,951,1290,968,1309,246.0,323.0,19.4617417742347,16.241080561334847,959.1382113821138,1299.3455284552845,0.5509879360468849,255.0,57.45584412271571,17.697935698969246,0.7616099071207431,-1.0525599005711501
26,27,959,2240,983,2263,421.0,552.0,24.668591091204654,21.853196139159632,971.0308788598575,2251.142517814727,0.46393112802026504,437.0,75.35533905932738,23.152404806704283,0.7626811594202898,-0.8659546007889708
27,28,969,1046,1001,1080,699.0,1088.0,33.98196445882224,26.523930221275076,984.304721030043,1063.7796852646638,0.6251187832893175,729.0,101.63961030678928,29.83277462405867,0.6424632352941176,-0.7866149803883886
28,29,972,1292,999,1330,784.0,1026.0,39.00596475224145,25.64939808897389,985.0255102040817,1311.123724489796,0.7533879518510166,809.0,106.66904755831213,31.594616678674353,0.7641325536062378,-1.2655079520163153
