,label,bbox-0,bbox-1,bbox-2,bbox-3,area,area_bbox,axis_major_length,axis_minor_length,centroid-0,centroid-1,eccentricity,area_convex,perimeter,equivalent_diameter_area,extent,orientation
0,1,538,1844,575,1883,1079.0,1443.0,38.00399999703255,36.20630247334452,556.3929564411492,1862.9425393883225,0.3039212743540607,1116.0,122.22539674441617,37.06515167605875,0.7477477477477478,-1.3017187516904132
1,2,543,1705,579,1740,974.0,1260.0,36.71899092468071,33.91001861150685,560.5657084188912,1722.6036960985625,0.3835964235944693,1006.0,116.3259018078045,35.21555503711461,0.773015873015873,-0.8094911984140961
2,3,560,1927,592,1961,845.0,1088.0,34.210300683888825,31.5874532045795,575.3952662721894,1942.8260355029586,0.3840034810256901,874.0,107.49747468305833,32.80072278626208,0.7766544117647058,-1.4415514126938445
3,4,569,1580,589,1604,339.0,480.0,22.40337961499241,19.407407160748132,578.5958702064896,1590.575221238938,0.49957366919418383,357.0,68.18376618407356,20.775663783985824,0.70625,1.511196544120444
4,5,579,1656,605,1685,592.0,754.0,29.080912381343406,25.99848716603594,590.7550675675676,1669.7449324324325,0.4480565649341574,615.0,90.76955262170047,27.45465007031079,0.7851458885941645,1.4776065765429107
5,6,586,1507,622,1550,1214.0,1548.0,44.012606393291364,35.22772423832808,603.5947281713344,1528.333607907743,0.5994652620634465,1254.0,131.1543289325507,39.315554266835505,0.7842377260981912,-1.3360167415954562
6,7,593,2057,617,2080,404.0,552.0,25.57132126333809,20.385438708525896,605.4727722772277,2068.267326732673,0.6037162577672457,426.0,75.35533905932736,22.680140565547774,0.7318840579710145,-0.5443949142035289
7,8,604,2146,645,2192,1422.0,1886.0,47.05595942867033,38.57637429518057,624.175105485232,2167.8417721518986,0.5726530255908451,1471.0,143.0538238691624,42.55051859394197,0.7539766702014846,1.2058722825005497
8,9,605,1768,622,1786,243.0,306.0,18.279719762598194,16.98954714940607,612.5555555555555,1776.2962962962963,0.3690222837920315,255.0,56.62741699796951,17.58969042850512,0.7941176470588235,-1.5534287975748737
9,10,628,2380,650,2404,418.0,528.0,25.722754302119103,20.750567686781626,638.688995215311,2390.906698564593,0.5909600182694204,432.0,74.52691193458118,23.06976657227589,0.7916666666666666,0.971890475913471
10,11,634,1275,679,1328,1638.0,2385.0,53.547902142514204,39.064848611240855,656.435286935287,1300.6776556776556,0.6839478658224263,1692.0,155.095454429505,45.66800164531175,0.6867924528301886,-1.0312410200833926
11,12,634,1863,660,1890,529.0,702.0,29.009185054219465,23.346146560446265,645.5727788279773,1875.8638941398865,0.5935669150745905,545.0,85.01219330881976,25.95272084319679,0.7535612535612536,-0.9137450962512618
12,13,634,2221,658,2247,485.0,624.0,26.20893084217626,23.622053006867134,645.1773195876289,2233.3917525773195,0.43319993814598157,504.0,80.76955262170048,24.849973424463737,0.7772435897435898,1.1471508647530055
13,14,641,1395,660,1414,240.0,361.0,19.04290087658046,16.201204810625725,650.2333333333333,1403.6333333333334,0.5255317434853894,252.0,56.76955262170047,17.480774889473267,0.6648199445983379,-0.9976688828713541
14,15,656,2292,682,2321,578.0,754.0,28.70813997891746,25.673142317535245,668.4584775086505,2305.3391003460206,0.447505984165661,597.0,88.42640687119284,27.128075067297424,0.76657824933687,1.1964692638800911
15,16,659,1602,709,1656,2101.0,2700.0,53.13025360202271,50.751707780153694,684.5763921941932,1629.1037601142314,0.2958584262124687,2157.0,171.78174593052023,51.72113961900469,0.7781481481481481,-1.5053730958205485
16,17,663,1532,686,1558,460.0,598.0,26.425550528091073,22.21577283916049,673.5695652173913,1544.3130434782609,0.541512178548225,478.0,78.76955262170047,24.201036973199617,0.7692307692307693,1.143849817840217
17,18,663,1773,692,1813,924.0,1160.0,40.13323387704341,29.351171425735902,676.7088744588744,1793.0465367965369,0.682009521679474,946.0,113.49747468305833,34.29975713230766,0.7965517241379311,-1.5070515389423926
18,19,668,2140,697,2178,820.0,1102.0,37.51010803903478,27.930214804126347,682.3317073170732,2158.2170731707315,0.6675053272500658,849.0,108.32590180780451,32.31186201200472,0.7441016333938294,1.301283677773017
19,20,671,1385,687,1405,237.0,320.0,19.43354420733478,15.61107259504293,678.5654008438819,1394.2616033755273,0.5955672109043276,247.0,56.2842712474619,17.371176474327626,0.740625,-1.427711684357412
20,21,674,2075,700,2105,620.0,780.0,29.949070366067225,26.4148034604961,686.6983870967742,2089.574193548387,0.4712666886088395,637.0,90.42640687119285,28.096414677602564,0.7948717948717948,1.4231290062246442
