,label,bbox-0,bbox-1,bbox-2,bbox-3,area,area_bbox,axis_major_length,axis_minor_length,centroid-0,centroid-1,eccentricity,area_convex,perimeter,equivalent_diameter_area,extent,orientation
0,1,391,151,2089,2599,2349592.0,4156704.0,2175.466589978993,1688.6758611653727,1239.493033684146,1574.3765411186282,0.6304422282056821,3057897.0,121240.17553175386,1729.6223427076156,0.5652536240251892,-1.5254873850198192
1,2,736,417,762,469,437.0,1352.0,50.5754572810017,19.56165078621607,747.1075514874142,439.3661327231121,0.9221713929908038,778.0,208.82337649086284,23.58825303088947,0.32322485207100593,1.4135690863996073
2,3,771,524,789,562,150.0,684.0,41.19611087223074,6.816587945966381,778.28,540.0866666666667,0.9862153637318551,256.0,89.80508652763321,13.819765978853418,0.21929824561403508,1.1749652157519181
3,4,775,490,804,544,315.0,1566.0,66.83699206450414,8.19359876235436,789.4285714285714,519.6825396825396,0.9924573046203184,472.0,142.3319984622144,20.026743534373637,0.20114942528735633,1.1476697290923856
4,5,787,571,797,642,279.0,710.0,75.41722864337432,6.869343928319506,790.3225806451613,607.3584229390681,0.9958431632186614,512.0,166.39696961967,18.847647942942654,0.3929577464788732,1.5473350773555485
5,6,799,548,838,633,1080.0,3315.0,69.07566637787339,32.166698804564895,816.0944444444444,590.4055555555556,0.8849566691685675,1837.0,305.67009357883865,37.0823233942262,0.3257918552036199,1.3501821089615063
6,7,801,783,818,818,283.0,595.0,36.43770822257754,14.043764826793826,809.6643109540636,797.8445229681979,0.9227419046441139,437.0,144.88225099390857,18.982275710779543,0.4756302521008403,1.3368380365520294
7,8,907,401,935,425,131.0,672.0,36.24374180530492,12.105799359493638,921.9312977099237,416.62595419847327,0.9425692649992938,318.0,84.76955262170047,12.914889870235298,0.1949404761904762,-0.6089924909852806
8,9,933,1089,963,1108,282.0,570.0,31.211219141842584,14.178528355809219,948.7375886524823,1098.7836879432625,0.890860660859132,396.0,104.29036790187178,18.948708441878455,0.49473684210526314,0.2854765120224701
9,10,1040,625,1049,665,152.0,360.0,38.62561088992699,5.774189921757874,1044.1118421052631,644.921052631579,0.9887630521965735,219.0,84.35533905932736,13.911592676604096,0.4222222222222222,1.5058550232755132
10,11,1063,776,1084,808,128.0,672.0,42.77973711844015,5.935324460562662,1072.1484375,791.7421875,0.9903286318244733,249.0,83.97665940288701,12.766152972845846,0.19047619047619047,1.1263599003379121
11,12,1110,972,1130,991,143.0,380.0,18.970347592621106,13.704593120716705,1118.6713286713286,982.2587412587412,0.6914526067455264,209.0,70.18376618407356,13.493452297211721,0.3763157894736842,-0.47434777845615744
12,13,1114,272,1155,323,262.0,2091.0,62.97263352602745,7.0714233599054035,1133.7900763358778,294.4083969465649,0.9936750719846565,444.0,146.71067811865476,18.26441241104166,0.125298900047824,0.8914987913028163
13,14,1139,849,1176,865,183.0,592.0,33.72233408102938,9.215651081569654,1154.8196721311476,856.9945355191256,0.9619344329025804,296.0,89.35533905932738,15.26443044094783,0.3091216216216216,-0.2905327320783931
14,15,1178,170,1194,191,170.0,336.0,20.08869158870348,14.12524941181555,1185.370588235294,179.1705882352941,0.7110471598301713,269.0,90.35533905932738,14.712264360219255,0.5059523809523809,1.5193862867426806
15,16,1181,375,1201,399,226.0,480.0,25.17009521402595,15.854792455623896,1189.8849557522124,387.69026548672565,0.7766714287632245,340.0,123.29646455628165,16.96325844612841,0.4708333333333333,0.8382298181981506
16,17,1196,596,1239,625,327.0,1247.0,46.682694981059676,14.475324249040964,1213.8532110091744,612.3302752293578,0.9507107878712454,667.0,183.92388155425118,20.404639941160397,0.26222935044105855,0.437365550364028
17,18,1237,826,1254,853,181.0,459.0,24.344166008312406,13.744857897206126,1245.9834254143645,840.3370165745856,0.8253606872387192,294.0,98.2193000900063,15.180789096653193,0.39433551198257083,1.4301250602275768
18,19,1252,1758,1289,1786,442.0,1036.0,39.437637132810906,18.50950157664886,1268.6131221719456,1771.1470588235295,0.8830196768374268,667.0,143.95331880577405,23.722813466638858,0.4266409266409266,-0.41770302513417734
19,20,1523,603,1641,721,347.0,13924.0,188.09347802690255,7.8715931261535825,1578.2247838616715,664.2161383285303,0.9991239314630174,1076.0,222.5452018978108,21.019374919894773,0.024920999712726228,0.7818419374606572
20,21,1795,836,1962,1027,727.0,31897.0,271.07615528579043,14.01086041445759,1887.7537826685007,929.7620357634113,0.9986633819479185,2562.0,454.4701294725885,30.424416987387996,0.02279211211085682,0.8454283272005441
