,label,bbox-0,bbox-1,bbox-2,bbox-3,area,area_bbox,axis_major_length,axis_minor_length,centroid-0,centroid-1,eccentricity,area_convex,perimeter,equivalent_diameter_area,extent,orientation
0,1,545,114,2091,2286,1637365.0,3357912.0,1942.8037942246865,1639.4612709334563,1348.483056007671,1440.4280151340722,0.5365578627638068,2427093.0,142102.26285907187,1443.8690616414253,0.48761402919433267,-1.4409202480918457
1,2,943,912,961,927,151.0,270.0,18.896943679666066,11.128225757943968,951.6622516556291,918.4304635761589,0.8082130174314026,188.0,60.97665940288701,13.86575534383214,0.5592592592592592,0.5023305060378004
2,3,1067,519,1089,577,125.0,1276.0,66.7402238232731,5.379349776637528,1079.504,548.952,0.996746421154987,301.0,106.42031021678298,12.6156626101008,0.09796238244514106,-1.2201618944573822
3,4,1096,1466,1125,1486,262.0,580.0,28.994820692642566,15.649781579489995,1108.4045801526718,1476.8129770992366,0.8418291835470927,403.0,134.60407640085654,18.26441241104166,0.4517241379310345,0.4209945843813323
4,5,1181,628,1199,649,184.0,378.0,18.74531004793397,13.943459469653606,1187.1032608695652,637.3478260869565,0.6683608140795033,249.0,67.1126983722081,15.306079714651624,0.48677248677248675,-1.3737181712688262
5,6,1210,1110,1227,1131,157.0,357.0,23.258245356095955,12.067370440211722,1217.248407643312,1120.1464968152866,0.8548697383250715,246.0,90.80508652763321,14.138550439257221,0.43977591036414565,-1.0005719892856655
6,7,1219,804,1235,848,270.0,704.0,42.437860166431264,13.808595057829267,1225.562962962963,824.6592592592592,0.9455820106938538,493.0,132.7462120245875,18.5411616971131,0.3835227272727273,1.4643481141734622
7,8,1296,1135,1321,1148,134.0,325.0,26.251630762439337,10.099814833918751,1307.865671641791,1142.186567164179,0.9230287624756055,231.0,81.698484809835,13.061933202803933,0.4123076923076923,-0.11962583318453766
8,9,1322,675,1341,729,216.0,1026.0,60.36614055695951,6.027946476976118,1332.361111111111,701.6712962962963,0.995001857321773,337.0,126.32590180780451,16.583719174624104,0.21052631578947367,1.3000708901852978
9,10,1324,387,1339,443,187.0,840.0,67.20428021748533,8.565720064424182,1331.6363636363637,419.10695187165777,0.9918439745909216,508.0,126.42640687119285,15.430353037616328,0.2226190476190476,-1.4371684745155184
10,11,1337,605,1352,650,222.0,675.0,51.646762794024376,7.6699590245634415,1342.7477477477478,629.2972972972973,0.9889112017138638,410.0,127.15432893255068,16.812470934731934,0.3288888888888889,-1.448158546223142
11,12,1348,225,1364,289,248.0,1024.0,73.8628352769005,7.1697373770742745,1355.641129032258,252.2258064516129,0.9952777258856038,496.0,162.84062043356593,17.769732893161912,0.2421875,-1.4227632082111499
12,13,1537,995,1558,1019,135.0,504.0,29.047990140042277,10.928125451717634,1550.5333333333333,1006.3703703703703,0.9265346868565874,261.0,78.11269837220809,13.110581167104948,0.26785714285714285,0.9033012335423668
13,14,1658,508,1743,630,346.0,10370.0,162.38471141530104,15.264407969062445,1695.208092485549,575.4306358381502,0.9955720547700994,1506.0,235.30256121069152,20.98906578384008,0.033365477338476376,0.9693601811965366
