,label,bbox-0,bbox-1,bbox-2,bbox-3,area,area_bbox,axis_major_length,axis_minor_length,centroid-0,centroid-1,eccentricity,area_convex,perimeter,equivalent_diameter_area,extent,orientation
0,1,601,1733,624,1757,419.0,552.0,23.73501055295401,22.716994834130823,611.9164677804296,1745.128878281623,0.2897277185801355,445.0,79.698484809835,23.09734550211416,0.7590579710144928,1.4380122479814879
1,2,649,1478,678,1515,747.0,1073.0,37.397158154403755,25.81544676373992,663.0562248995984,1494.4564926372154,0.7235184527379948,783.0,111.84062043356593,30.8400703617415,0.6961789375582479,-1.0741753876736209
2,3,656,1654,687,1686,739.0,992.0,31.628075381685285,29.99396197159418,670.1447902571042,1669.4587280108256,0.317275369251989,774.0,106.08326112068522,30.67448489476694,0.7449596774193549,-1.2016573285346204
3,4,666,1031,700,1070,987.0,1326.0,39.065245285898925,32.304240298400565,682.9311043566363,1049.2077001013172,0.5623042368613469,1031.0,125.7401153701776,35.449787455690135,0.744343891402715,1.3347101689441359
4,5,706,977,743,1006,798.0,1073.0,36.62144099379959,27.92312272942908,723.5864661654135,990.7255639097745,0.647011578780911,839.0,112.91168824543142,31.875463238965796,0.7437092264678472,0.2272488669288431
5,6,720,1592,754,1632,1067.0,1360.0,40.557325519387085,33.62067550849443,736.2492970946579,1610.6841611996251,0.5592978446178178,1105.0,129.15432893255073,36.85846706297507,0.7845588235294118,-1.3299983237246493
6,7,723,1776,751,1803,528.0,756.0,27.137480541760297,24.957585437578846,736.2424242424242,1788.6174242424242,0.3926870407436023,566.0,91.18376618407356,25.928179257714298,0.6984126984126984,-0.7399390987473581
7,8,733,1334,759,1360,556.0,676.0,29.03282999390213,24.509712621994595,745.318345323741,1346.730215827338,0.5360176041673791,578.0,90.2842712474619,26.60678836073137,0.8224852071005917,0.9071383994308042
8,9,738,1801,771,1839,1010.0,1254.0,39.70600512606853,32.55563973934834,753.7475247524752,1819.5079207920792,0.5724820113043148,1048.0,123.01219330881976,35.86045091995518,0.8054226475279107,-1.345457426582889
9,10,741,1413,779,1452,1243.0,1482.0,41.74420229549105,38.03420622888338,759.2936444086887,1432.0917135961383,0.4121290636963206,1276.0,135.84062043356596,39.7823673768393,0.8387314439946019,-1.0392700737724738
10,11,753,1209,784,1234,568.0,775.0,29.827396476303687,24.450117960551893,767.0352112676056,1221.7957746478874,0.5727642386766845,591.0,91.25483399593904,26.89237924411993,0.7329032258064516,0.12065987522749685
11,12,784,2149,815,2177,648.0,868.0,29.4501160846609,28.338209826237403,797.9845679012345,2162.0416666666665,0.27218684592029385,677.0,99.25483399593904,28.723844188903154,0.7465437788018433,-0.13361338789575963
12,13,799,1040,836,1063,627.0,851.0,37.96853105013875,21.12573009759787,815.9617224880383,1051.298245614035,0.8309138852013788,657.0,102.01219330881976,28.254578293596012,0.736780258519389,0.3417993546590814
13,14,804,2278,833,2307,615.0,841.0,29.99423343590299,26.241328842142675,818.3983739837398,2291.9349593495936,0.48434131410432685,645.0,99.42640687119285,27.982893345973448,0.7312722948870393,0.8817766371679621
14,15,807,1157,833,1190,640.0,858.0,32.72725885737381,25.340634140051574,820.1734375,1172.3375,0.6328217827357319,672.0,101.01219330881975,28.54598585844434,0.745920745920746,1.0909903186768255
15,16,827,847,864,877,842.0,1110.0,38.59368822828879,27.88578267215111,844.1543942992874,861.062945368171,0.6913210151780929,865.0,112.66904755831213,32.74244487919323,0.7585585585585586,-0.4714533917363398
16,17,843,2018,876,2046,631.0,924.0,30.878280545092395,26.531026357589056,857.1664025356577,2032.6735340729,0.5116176993329753,674.0,100.59797974644667,28.34456125481373,0.6829004329004329,0.13823115563634397
17,18,847,2290,884,2334,1259.0,1628.0,44.13092126768584,36.58577892884927,865.1270849880858,2311.2629070691023,0.5592067748883199,1309.0,143.39696961967,40.03758967297569,0.7733415233415234,-1.4291609686411315
18,19,852,2056,886,2102,1182.0,1564.0,48.81893112928668,30.994641908093357,868.2394247038917,2077.498307952623,0.772602698146803,1228.0,145.22539674441617,38.79393176615336,0.7557544757033248,-1.1462183620742332
19,20,861,1328,889,1365,778.0,1036.0,37.20075629143932,26.777245582405985,874.2377892030848,1345.6452442159382,0.6941775678170351,816.0,112.08326112068522,31.473486711896992,0.750965250965251,1.5285393115587147
20,21,866,974,903,1004,885.0,1110.0,38.05818598111615,30.334129712328235,882.5943502824858,989.0338983050848,0.6039184319618557,920.0,115.18376618407356,33.568094927931476,0.7972972972972973,-0.03445025593411535
21,22,871,1692,914,1724,1071.0,1376.0,42.53209334146147,32.17374333598434,891.6377217553688,1707.7525676937441,0.6540422433880825,1110.0,128.08326112068522,36.92749046999213,0.778343023255814,-0.08003532092211697
22,23,880,1500,915,1535,977.0,1225.0,35.826259579343336,34.83489973493834,896.9959058341863,1516.6622313203684,0.23361707000902462,1016.0,123.49747468305833,35.269746741453275,0.7975510204081633,-0.31278370956997714
23,24,881,1647,911,1677,709.0,900.0,30.707003743820188,29.637617467979677,895.3286318758816,1661.7461212976023,0.2616068695278897,736.0,102.42640687119285,30.045412914740087,0.7877777777777778,0.6800364538079418
24,25,896,1876,929,1910,839.0,1122.0,33.37576647942069,32.401987606551366,912.4660309892729,1892.7818831942789,0.23979407399871397,876.0,112.08326112068524,32.684063058818154,0.7477718360071302,1.0466671629563804
25,26,900,2372,926,2403,620.0,806.0,32.06490302736784,24.711134381486787,912.7532258064516,2387.3951612903224,0.6372466919241906,647.0,97.84062043356593,28.096414677602564,0.7692307692307693,1.1192212909675703
26,27,910,2124,941,2159,885.0,1085.0,35.80394422900532,31.60343196251813,925.1581920903955,2141.335593220339,0.46997414669909465,911.0,113.01219330881976,33.568094927931476,0.815668202764977,1.1262051701479812
27,28,923,846,956,872,646.0,858.0,31.982591439065423,25.903282736701787,938.6547987616099,858.8467492260062,0.5865428518496053,675.0,99.84062043356595,28.679483013103898,0.752913752913753,0.07650945706960773
28,29,934,764,979,801,1273.0,1665.0,44.73621455540191,36.34519765380937,956.0086410054988,781.2749410840535,0.5830539171799108,1317.0,138.8111831820431,40.25958197060499,0.7645645645645646,0.014780723782007234
29,30,935,1392,968,1423,784.0,1023.0,35.82083936344789,28.01695563017647,951.3188775510204,1406.827806122449,0.6231011832019058,817.0,107.25483399593905,31.594616678674353,0.7663734115347018,0.7812088723791731
30,31,935,1783,964,1815,749.0,928.0,32.37455698496487,29.561628054801847,948.8117489986649,1799.1495327102805,0.4077066276286889,776.0,104.76955262170047,30.881327999401787,0.8071120689655172,1.4287362776992139
31,32,940,1518,972,1552,775.0,1088.0,34.5238955434599,28.796386546363394,954.9264516129032,1534.5509677419354,0.551613030285334,812.0,112.32590180780451,31.412746571571088,0.7123161764705882,-0.9835495239016643
32,33,943,1971,981,2007,1022.0,1368.0,40.90973481639232,32.011663832569184,962.5616438356165,1989.160469667319,0.6226568405045817,1061.0,127.91168824543144,36.07285426355026,0.7470760233918129,-0.7493448844742834
33,34,958,2409,988,2450,946.0,1230.0,41.312222093772384,29.252117070058215,972.6701902748414,2428.791754756871,0.7061380743574571,987.0,124.9116882454314,34.70568554746418,0.7691056910569106,-1.567219463272138
34,35,965,2482,988,2511,533.0,667.0,29.607971286182952,23.093141395088026,975.5703564727955,2496.0300187617263,0.6258248177292115,561.0,90.35533905932738,26.05065598682386,0.7991004497751124,-1.4563007183560153
35,36,971,2181,1009,2219,1031.0,1444.0,42.29631570037353,31.2318521795203,989.6420950533462,2198.662463627546,0.6743564472695497,1076.0,129.15432893255073,36.23133961947795,0.71398891966759,-0.7530005048606949
36,37,976,1189,1017,1234,1427.0,1845.0,44.35455247409681,41.04197703510059,995.8037841625788,1211.3174491941136,0.3791969170460888,1474.0,147.63961030678928,42.62526047236635,0.7734417344173442,-1.5124739600876778
37,38,984,1739,1022,1770,849.0,1178.0,36.60650306761921,29.858473316131402,1001.944640753828,1754.6466431095407,0.5785310570771524,889.0,114.91168824543142,32.878265974350796,0.7207130730050934,-0.09873763347654498
