,label,bbox-0,bbox-1,bbox-2,bbox-3
0,1,0,953,25,977
1,2,120,829,147,868
2,3,285,979,333,1024
3,4,333,1003,361,1024
4,5,664,795,679,833
5,6,945,128,977,165
6,7,963,951,1024,1024
7,8,1007,840,1024,859
