,label,bbox-0,bbox-1,bbox-2,bbox-3
0,1,117,820,142,855
1,2,166,493,181,527
2,3,280,449,305,462
3,4,327,822,385,868
4,5,337,702,355,731
5,6,350,704,402,751
6,7,361,320,400,359
7,8,458,778,482,803
8,9,532,385,559,423
9,10,718,421,740,450
10,11,929,984,947,1017
11,12,1000,642,1024,694
12,13,1014,509,1024,535
