,label,bbox-0,bbox-1,bbox-2,bbox-3
0,1,106,817,134,853
1,2,108,626,140,649
2,3,117,648,156,712
3,4,171,409,203,436
4,5,174,418,207,446
5,6,358,243,391,261
6,7,858,173,886,186
