,label,bbox-0,bbox-1,bbox-2,bbox-3
0,1,0,867,37,909
1,2,0,903,29,946
2,3,0,964,15,987
3,4,37,975,53,1006
4,5,82,777,131,811
5,6,148,998,191,1024
6,7,466,3,498,17
7,8,506,987,569,1024
