,label,area,axis_major_length,axis_minor_length,centroid-0,centroid-1,eccentricity,extent,bbox-0,bbox-1,bbox-2,bbox-3
83,84,622.0,32.2777804793527,24.603270292382028,1307.3826366559485,2348.527331189711,0.6472998033864608,0.771712158808933,1293,2336,1324,2362
84,85,559.0,31.355350285050523,22.877997696402627,1308.6690518783541,1612.923076923077,0.6838355498041564,0.7985714285714286,1295,1601,1323,1626
85,86,1298.0,43.82173536661372,37.85663624358718,1317.9083204930662,1957.802003081664,0.5037009801188912,0.8117573483427142,1298,1939,1339,1978
86,87,1172.0,39.53657473537315,38.09157106182571,1324.1501706484642,2320.2994880546075,0.26788293013847253,0.7146341463414634,1304,2301,1344,2342
87,88,1950.0,53.47602305747138,46.544355045721076,1332.674358974359,1695.968717948718,0.4923841010519049,0.7978723404255319,1307,1673,1359,1720
88,89,1661.0,47.1728578682225,45.002891443428,1331.6255267910897,2522.8633353401565,0.29980761364975755,0.7853427895981088,1309,2501,1356,2546
89,90,770.0,34.1325304766695,28.900237625713896,1331.142857142857,1914.3623376623377,0.5320601406135171,0.8045977011494253,1316,1900,1349,1929
90,91,1393.0,51.659060408580984,35.11130265828445,1352.010768126346,2047.0358937544868,0.7335146324027632,0.7107142857142857,1329,2028,1378,2068
91,92,311.0,21.03021855619579,19.023041322821403,1354.282958199357,1861.5852090032154,0.4263517101025506,0.7794486215538847,1344,1852,1365,1871
92,93,1048.0,39.2002698861693,34.194067155712894,1361.4150763358778,1429.1583969465648,0.48898601139581477,0.8111455108359134,1345,1410,1379,1448
93,94,1379.0,44.92898110294238,39.161200313185994,1365.766497461929,2093.921682378535,0.4901741992347225,0.8223017292784734,1347,2073,1386,2116
94,95,939.0,37.15655833358351,32.24130953279097,1371.9243876464325,2450.226837060703,0.49706174096275657,0.7890756302521008,1355,2433,1389,2468
95,96,647.0,30.795120860095015,27.030620009703497,1370.5425038639876,1240.3755795981454,0.4791068605472338,0.8263090676883781,1357,1226,1384,1255
96,97,698.0,32.35020502996938,27.609961512137264,1371.4856733524355,1477.5530085959886,0.5211403547099701,0.7554112554112554,1358,1462,1386,1495
97,98,721.0,32.99016904890455,27.862989336421407,1373.4022191400832,2489.4285714285716,0.5354220974128014,0.8046875,1358,2476,1390,2504
98,99,651.0,31.809411685789716,26.40184784442674,1389.4024577572964,2325.0660522273424,0.5577616997705755,0.7777777777777778,1374,2313,1405,2340
99,100,669.0,33.620439913909046,25.54464849233006,1398.3916292974588,1922.6920777279522,0.6501624958871288,0.696875,1385,1907,1415,1939
100,101,367.0,22.658397586040664,20.950864529659103,1399.7493188010899,2295.1852861035422,0.38084191133248346,0.7252964426877471,1390,2284,1412,2307
101,102,1621.0,72.04545366328468,30.792201650649062,1436.7051202961136,1926.481801357187,0.9040627962290546,0.5683730715287517,1414,1896,1460,1958
102,103,487.0,29.057853615271096,21.62001060784113,1427.2895277207392,2247.1909650924026,0.6681425402147952,0.6997126436781609,1416,2233,1440,2262
103,104,922.0,35.1152186344699,33.47679628638225,1439.1659436008676,2481.148590021692,0.3018938980919002,0.7747899159663866,1423,2464,1457,2499
104,105,1413.0,53.75084065445444,34.16234916666749,1466.6100495399858,1679.04033970276,0.7720443592574963,0.7209183673469388,1442,1659,1491,1699
105,106,716.0,35.15370124489229,26.035797937774017,1458.6033519553073,1714.8896648044692,0.6719158454266272,0.8423529411764706,1442,1703,1476,1728
106,107,792.0,34.07502890327452,29.710592995873053,1473.5593434343434,1172.388888888889,0.4896539071755586,0.8032454361054767,1459,1156,1488,1190
107,108,1136.0,40.32816746834999,35.953434601254244,1479.9885563380283,1757.6073943661972,0.45297807762582787,0.7696476964769647,1461,1740,1502,1776
108,109,349.0,23.10598122069111,19.312333345462168,1474.3839541547277,1416.0487106017192,0.5490106849767385,0.7554112554112554,1464,1406,1486,1427
109,110,471.0,26.63441902482701,22.57406912585204,1482.6433121019109,2452.0530785562632,0.5307115181449401,0.7929292929292929,1472,2439,1494,2466
110,111,645.0,38.77261797963015,21.432505687422914,1489.5410852713178,2092.4542635658913,0.8333310290179207,0.6775210084033614,1476,2076,1504,2110
111,112,760.0,36.12768005992329,26.91562093627652,1500.4618421052633,1784.9921052631578,0.6670490294696304,0.7196969696969697,1485,1769,1518,1801
112,113,1421.0,51.95823841071534,37.85763262979,1505.6199859254045,1220.1597466572837,0.6849218327948395,0.6904761904761905,1486,1197,1528,1246
113,114,699.0,30.844579104603557,28.930320592389172,1508.6638054363377,1387.7396280400571,0.34680142484948395,0.803448275862069,1494,1373,1523,1403
