,label,bbox-0,bbox-1,bbox-2,bbox-3,area,area_bbox,axis_major_length,axis_minor_length,centroid-0,centroid-1,eccentricity,area_convex,perimeter,equivalent_diameter_area,extent,orientation
0,1,535,1995,552,2013,241.0,306.0,18.36130916445174,16.854583183085207,542.6224066390041,2002.896265560166,0.39671885709504184,251.0,56.04163056034262,17.517155313611116,0.7875816993464052,-0.9091303087466017
1,2,537,1843,576,1884,1235.0,1599.0,40.624279724432334,38.7632252273363,556.3676113360324,1862.9497975708503,0.2992057586087511,1272.0,130.22539674441617,39.65414023463283,0.7723577235772358,-1.3248325131885788
2,3,542,1704,580,1742,1122.0,1444.0,39.24842126309496,36.515887809852586,560.565953654189,1722.609625668449,0.3666003582466733,1159.0,125.15432893255071,37.796491493164446,0.7770083102493075,-0.8070815700069571
3,4,559,1926,593,1962,981.0,1224.0,36.72886792668509,34.125336183235575,575.3985728848114,1942.8674821610603,0.3697913159094264,1010.0,115.49747468305833,35.34187308823903,0.8014705882352942,-1.444877388814729
4,5,568,1579,590,1605,431.0,572.0,25.24395836184954,21.870457757480484,578.5823665893272,1590.691415313225,0.499413005253381,449.0,76.18376618407356,23.42576026046658,0.7534965034965035,1.5396057166556905
5,6,578,1655,606,1686,706.0,868.0,31.64798012069715,28.502765645797936,590.8101983002833,1669.771954674221,0.43460992895194495,729.0,98.76955262170047,29.98177977677484,0.8133640552995391,1.4851538677474294
6,7,585,1506,623,1551,1376.0,1710.0,46.54948152043576,37.740339419188146,603.59375,1528.3175872093022,0.5853822174011883,1416.0,139.1543289325507,41.85663165563593,0.8046783625730994,-1.3404307444848558
7,8,592,2056,618,2081,502.0,650.0,28.063227288273065,23.02371608066575,605.390438247012,2068.2549800796814,0.5717570829729555,524.0,83.35533905932738,25.281737508665255,0.7723076923076924,-0.5545634244916267
8,9,603,2144,646,2193,1602.0,2107.0,49.68165148120261,41.14615198678092,624.167290886392,2167.8464419475654,0.5604383584733507,1655.0,151.88225099390857,45.16336735304101,0.7603227337446606,1.2100512258090634
9,10,604,1767,623,1788,319.0,399.0,20.989582803337527,19.44873431803397,612.6112852664577,1776.3824451410658,0.37607347083168524,333.0,65.45584412271572,20.153496341094687,0.7994987468671679,-1.5534242893581278
10,11,627,2378,651,2405,516.0,648.0,28.269628870188967,23.30344752003995,638.6686046511628,2390.90503875969,0.5661124414395188,535.0,83.35533905932738,25.631847476983474,0.7962962962962963,1.001910945143944
11,12,633,1274,680,1329,1838.0,2585.0,56.22417818611052,41.718413253889636,656.4145810663765,1300.7034820457018,0.67039844283919,1892.0,163.095454429505,48.37576131931392,0.7110251450676982,-1.0406212844755383
12,13,633,1862,661,1891,639.0,812.0,31.460679927721106,25.99694918407773,645.6338028169014,1875.8701095461658,0.5631841074363608,655.0,93.01219330881975,28.523675588636344,0.7869458128078818,-0.9134476871683742
13,14,633,2220,659,2248,589.0,728.0,28.763599205437153,26.134381600684915,645.1986417657046,2233.4057724957556,0.4176843687173504,608.0,88.76955262170048,27.384997568906428,0.8090659340659341,1.163803517266938
14,15,640,1394,661,1415,320.0,441.0,21.616772634087507,18.95161149839679,650.196875,1403.690625,0.48102177442991506,332.0,64.76955262170047,20.185060176161283,0.7256235827664399,-0.9619458144082995
15,16,655,2290,683,2322,694.0,896.0,31.43624816271059,28.138715019946975,668.4596541786743,2305.351585014409,0.44585718266476193,716.0,97.25483399593904,29.72588508432008,0.7745535714285714,1.238914548710052
16,17,658,1601,710,1657,2315.0,2912.0,55.818700022578916,53.191069825596756,684.5274298056155,1629.1144708423326,0.30320413208004493,2369.0,180.61017305526642,54.2913395125033,0.7949862637362637,-1.5023028158980887
17,18,662,1531,687,1559,562.0,700.0,28.969500293069256,24.747518827837148,673.6085409252669,1544.3398576512454,0.5198440884000431,580.0,86.76955262170048,26.749964937194992,0.8028571428571428,1.1617914169618184
18,19,662,1772,693,1814,1066.0,1302.0,42.80697287486613,31.75307942043948,676.7232645403377,1793.0075046904315,0.6706504519648492,1088.0,121.49747468305833,36.84119100528216,0.8187403993855606,-1.5106856689113364
19,20,667,2139,698,2180,959.0,1271.0,40.30898101411099,30.39162352210848,682.3117831074036,2158.2606882168925,0.656912806248766,990.0,117.15432893255071,34.943335894001606,0.7545239968528717,1.3104639452647617
20,21,670,1384,688,1406,313.0,396.0,22.10156138480359,18.065770104997103,678.55910543131,1394.2971246006389,0.5760734806867108,323.0,64.2842712474619,19.963065333312567,0.7904040404040404,-1.4442625367403317
21,22,673,2074,701,2106,736.0,896.0,32.56365353326382,28.844346362858115,686.6834239130435,2089.5679347826085,0.46409872415480263,753.0,98.42640687119285,30.612159429303247,0.8214285714285714,1.4257768530665607
22,23,686,2379,727,2434,1681.0,2255.0,54.15627062143385,39.58011893675115,705.8352171326592,2405.511005353956,0.6825379452081275,1730.0,156.36753236814715,46.26354585091602,0.7454545454545455,1.4681919973140911
23,24,692,2537,719,2565,599.0,756.0,27.923828491360286,27.34137028386782,705.1869782971619,2550.6677796327212,0.2031810924032108,619.0,89.59797974644665,27.616489409343153,0.7923280423280423,0.8686928599863584
24,25,696,1206,730,1246,1023.0,1360.0,41.754366932396486,31.272762347515112,712.5708699902249,1225.505376344086,0.6626040666241421,1053.0,119.9827560572969,36.09049811604256,0.7522058823529412,-1.0502335508425211
25,26,709,1884,740,1924,1021.0,1240.0,41.25226696730675,31.605363435474118,723.9373163565132,1902.790401567091,0.6426635509053377,1042.0,118.08326112068524,36.05520177692258,0.8233870967741935,1.5381630293952535
