,label,area,axis_major_length,axis_minor_length,centroid-0,centroid-1,eccentricity,extent,bbox-0,bbox-1,bbox-2,bbox-3
0,1,1350.0,42.70198104707804,40.28966908132185,679.8103703703704,1485.82,0.33134918900529936,0.7848837209302325,660,1465,700,1508
1,2,1214.0,45.46687131141332,34.04121596034159,680.7883031301483,1286.9200988467874,0.6629047674260778,0.7664141414141414,663,1265,699,1309
2,3,303.0,21.197986034069224,18.36744010159795,708.6435643564356,1965.4488448844884,0.4992274137926373,0.8015873015873016,700,1955,718,1976
3,4,877.0,36.82215353204383,30.380973130587314,724.9931584948689,1790.3911060433295,0.5650258100459226,0.78584229390681,710,1773,741,1809
4,5,339.0,22.27324178715998,19.415347968152275,720.8643067846608,1331.7699115044247,0.4900588257049831,0.7687074829931972,711,1322,732,1343
5,6,321.0,22.34981118691343,18.304139017439464,726.4579439252336,1548.6822429906542,0.5738162737000827,0.8106060606060606,718,1538,736,1560
6,7,508.0,27.60470619464896,23.524128521923252,747.9389763779527,1378.494094488189,0.5232516936105094,0.7525925925925926,736,1366,761,1393
7,8,1315.0,43.08937797869204,38.92591751108838,756.8235741444867,1119.4608365019012,0.4288490228086712,0.7827380952380952,737,1099,777,1141
8,9,302.0,21.32113221062311,18.072887642839603,753.2549668874173,1963.8609271523178,0.5305535770503814,0.798941798941799,745,1954,763,1975
9,10,473.0,25.7846766992251,23.6960328116624,767.0634249471459,1833.5264270613109,0.39426522082853155,0.7276923076923076,754,1821,780,1846
10,11,884.0,36.537952728235744,30.926435978309073,778.2963800904978,2131.056561085973,0.53251668158319,0.8125,763,2115,795,2149
11,12,348.0,22.171978166073103,20.014462385709034,776.6063218390805,1704.2528735632184,0.4302877577679301,0.7909090909090909,766,1695,788,1715
12,13,1228.0,41.680341720662874,37.5461834749838,787.8224755700326,1596.327361563518,0.4342077608172374,0.7871794871794872,769,1577,808,1617
13,14,422.0,24.26147497705432,22.2520373021354,805.111374407583,1024.7109004739336,0.39848285230777863,0.7339130434782609,794,1013,817,1038
14,15,857.0,33.61560315333577,32.550368463763,812.6686114352392,2057.882147024504,0.24974631533806704,0.8369140625,797,2042,829,2074
15,16,344.0,23.044536371233196,19.12550117069791,821.9244186046511,1578.514534883721,0.5578579170559835,0.7445887445887446,812,1568,833,1590
