,label,bbox-0,bbox-1,bbox-2,bbox-3,area,area_bbox,axis_major_length,axis_minor_length,centroid-0,centroid-1,eccentricity,area_convex,perimeter,equivalent_diameter_area,extent,orientation
0,1,660,1465,700,1508,1350.0,1720.0,42.70198104707804,40.28966908132185,679.8103703703704,1485.82,0.33134918900529936,1382.0,135.05382386916236,41.45929793656026,0.7848837209302325,-1.4949026881310472
1,2,663,1265,699,1309,1214.0,1584.0,45.46687131141332,34.04121596034159,680.7883031301483,1286.9200988467874,0.6629047674260778,1247.0,130.8111831820431,39.315554266835505,0.7664141414141414,-1.1270204159860713
2,3,700,1955,718,1976,303.0,378.0,21.197986034069224,18.36744010159795,708.6435643564356,1965.4488448844884,0.4992274137926373,316.0,63.4558441227157,19.64157789116634,0.8015873015873016,-1.5067197462959
3,4,710,1773,741,1809,877.0,1116.0,36.82215353204383,30.380973130587314,724.9931584948689,1790.3911060433295,0.5650258100459226,902.0,108.91168824543142,33.416030295843605,0.78584229390681,1.4700876052635916
4,5,711,1322,732,1343,339.0,441.0,22.27324178715998,19.415347968152275,720.8643067846608,1331.7699115044247,0.4900588257049831,351.0,66.5269119345812,20.775663783985824,0.7687074829931972,-0.8470153065690016
5,6,718,1538,736,1560,321.0,396.0,22.34981118691343,18.304139017439464,726.4579439252336,1548.6822429906542,0.5738162737000827,334.0,64.87005768508881,20.216574731145414,0.8106060606060606,-1.4205675353596983
6,7,736,1366,761,1393,508.0,675.0,27.60470619464896,23.524128521923252,747.9389763779527,1378.494094488189,0.5232516936105094,526.0,82.42640687119284,25.43237481489809,0.7525925925925926,-1.0703319287570385
7,8,737,1099,777,1141,1315.0,1680.0,43.08937797869204,38.92591751108838,756.8235741444867,1119.4608365019012,0.4288490228086712,1343.0,134.22539674441617,40.91833331560242,0.7827380952380952,-1.270454209288614
8,9,745,1954,763,1975,302.0,378.0,21.32113221062311,18.072887642839603,753.2549668874173,1963.8609271523178,0.5305535770503814,314.0,62.8700576850888,19.60913925979463,0.798941798941799,1.3515608003629471
9,10,754,1821,780,1846,473.0,650.0,25.7846766992251,23.6960328116624,767.0634249471459,1833.5264270613109,0.39426522082853155,490.0,80.42640687119285,24.54062559633988,0.7276923076923076,-0.09676404839510942
10,11,763,2115,795,2149,884.0,1088.0,36.537952728235744,30.926435978309073,778.2963800904978,2131.056561085973,0.53251668158319,906.0,109.84062043356595,33.549124542167775,0.8125,1.0115910048471657
11,12,766,1695,788,1715,348.0,440.0,22.171978166073103,20.014462385709034,776.6063218390805,1704.2528735632184,0.4302877577679301,357.0,66.52691193458118,21.049640414216977,0.7909090909090909,-0.28934286580119534
12,13,769,1577,808,1617,1228.0,1560.0,41.680341720662874,37.5461834749838,787.8224755700326,1596.327361563518,0.4342077608172374,1253.0,127.63961030678928,39.54160038408638,0.7871794871794872,-0.9598737786481352
13,14,794,1013,817,1038,422.0,575.0,24.26147497705432,22.2520373021354,805.111374407583,1024.7109004739336,0.39848285230777863,440.0,75.59797974644667,23.179885415554555,0.7339130434782609,-1.2168794960102676
14,15,797,2042,829,2074,857.0,1024.0,33.61560315333577,32.550368463763,812.6686114352392,2057.882147024504,0.24974631533806704,878.0,107.01219330881975,33.032806266468405,0.8369140625,1.0055740332725733
15,16,812,1568,833,1590,344.0,462.0,23.044536371233196,19.12550117069791,821.9244186046511,1578.514534883721,0.5578579170559835,357.0,67.94112549695427,20.928315827817965,0.7445887445887446,0.8762223731257583
16,17,813,1958,839,1985,580.0,702.0,28.79247022593775,25.75877917646435,825.3155172413793,1971.2172413793103,0.44679581813991576,592.0,87.35533905932738,27.17496892263898,0.8262108262108262,0.9361416686420714
17,18,830,1623,848,1649,352.0,468.0,25.274860905812684,17.79104137178732,838.46875,1634.9772727272727,0.7102964665281948,364.0,69.35533905932736,21.17026971360491,0.7521367521367521,-1.3025213652465992
18,19,830,1790,866,1831,1144.0,1476.0,40.72703322825641,35.81031257417763,847.0681818181819,1809.2823426573427,0.4763121841355098,1177.0,124.8111831820431,38.16524648390242,0.7750677506775068,1.5249071819556328
19,20,836,1454,872,1492,1106.0,1368.0,38.89742256195844,36.231189072462,853.6057866184449,1472.108499095841,0.36385717750188484,1132.0,121.7401153701776,37.526030118800065,0.8084795321637427,-1.1276453462192446
20,21,838,1155,857,1179,337.0,456.0,24.255040690863677,17.82282760621639,847.3442136498517,1166.887240356083,0.6782738426719648,350.0,67.35533905932739,20.71428798138497,0.7390350877192983,-1.2617048604722094
21,22,849,2178,887,2221,1263.0,1634.0,44.94543345558924,35.84808447803358,867.8606492478226,2198.4528899445763,0.6031983065182792,1300.0,132.81118318204307,40.1011414426137,0.7729498164014688,0.9948827163483743
22,23,853,1270,890,1315,1284.0,1665.0,45.770346237319494,35.81171747760922,870.7126168224299,1292.9299065420562,0.6227488257270387,1317.0,133.63961030678928,40.43314946229083,0.7711711711711712,-1.2661004675304481
