,label,area,axis_major_length,axis_minor_length,centroid-0,centroid-1,eccentricity,extent,bbox-0,bbox-1,bbox-2,bbox-3
0,1,608.0,29.691819414386206,26.3728172764338,728.5213815789474,1506.0361842105262,0.45942165468475993,0.7264038231780168,714,1493,745,1520
1,2,889.0,37.976647532082474,29.988017430319303,770.6929133858267,1545.3599550056242,0.6135657694919117,0.7546689303904923,756,1527,787,1565
2,3,522.0,28.226247882360905,23.62324970619958,800.8793103448276,1874.478927203065,0.5473177418841035,0.8105590062111802,790,1861,813,1889
3,4,255.0,21.614485569060413,15.12138110765511,817.843137254902,1657.2235294117647,0.714539820252683,0.796875,808,1650,828,1666
4,5,321.0,22.95029859569077,17.99263342420069,832.8504672897196,1770.404984423676,0.620782872202902,0.6978260869565217,822,1761,845,1781
5,6,1260.0,45.32832971904314,35.61810513301759,843.6468253968254,1927.418253968254,0.6185058105939227,0.7368421052631579,825,1905,863,1950
6,7,776.0,33.01163708928127,30.177793407095237,846.2577319587629,1407.5863402061855,0.4053620650713827,0.782258064516129,831,1392,863,1423
7,8,630.0,33.692626477205835,23.958295575069577,865.6666666666666,1212.4936507936509,0.7031068258561448,0.7007786429365962,851,1198,882,1227
8,9,794.0,36.07695535061867,28.38095849565208,877.0062972292192,1158.2153652392947,0.6173631237156684,0.72910927456382,862,1142,895,1175
9,10,451.0,26.720933572511527,21.68640277715172,901.9223946784922,1446.2084257206209,0.584229478508128,0.7321428571428571,889,1436,917,1458
10,11,655.0,30.53898145851877,27.453448044674236,916.812213740458,2094.920610687023,0.4380223090300896,0.8066502463054187,903,2081,932,2109
11,12,718.0,33.41075979756848,27.50718238666418,938.2437325905292,892.0905292479108,0.5676019662815361,0.7542016806722689,922,878,956,906
12,13,224.0,17.48407183956552,16.461142782468972,943.8571428571429,1921.5982142857142,0.3370306941044568,0.7320261437908496,936,1913,953,1931
13,14,654.0,31.37955210607057,26.88492119405597,966.9969418960245,1131.8593272171254,0.5157060058572376,0.7785714285714286,952,1119,982,1147
