,label,bbox-0,bbox-1,bbox-2,bbox-3,area,area_bbox,axis_major_length,axis_minor_length,centroid-0,centroid-1,eccentricity,area_convex,perimeter,equivalent_diameter_area,extent,orientation
0,1,91,291,115,316,499.0,600.0,25.737598071700003,24.819035714929544,102.41482965931864,302.4448897795591,0.26477402789154153,511.0,80.52691193458118,25.206081266687335,0.8316666666666667,-1.4958840579075563
1,2,238,909,272,941,878.0,1088.0,34.56961148470861,32.359941580327735,254.33143507972665,924.495444191344,0.35178568588681547,898.0,107.49747468305831,33.43507619667515,0.8069852941176471,-0.26440392651387035
2,3,271,790,297,817,594.0,702.0,28.267298009387964,26.837380936991092,283.8249158249158,802.976430976431,0.31402582584783056,607.0,87.94112549695429,27.500987065425246,0.8461538461538461,1.0821225254954068
3,4,306,742,325,763,305.0,399.0,21.790630380893553,17.937405266349906,315.35737704918034,751.8,0.5677941882925559,321.0,64.2842712474619,19.706294962377495,0.7644110275689223,-1.3294666439004539
4,5,309,650,331,675,446.0,550.0,26.677345730256327,21.371289669790055,319.609865470852,662.4843049327354,0.5985271135895003,459.0,76.52691193458118,23.829914749152643,0.8109090909090909,-1.1254553835557572
5,6,309,1136,327,1157,290.0,378.0,22.191604014276344,16.680612047794046,317.78620689655173,1146.5206896551724,0.6595471449320934,299.0,61.698484809835,19.21560480373171,0.7671957671957672,-1.1132841234635331
6,7,312,997,332,1018,319.0,420.0,20.825357316766887,19.586838931722784,321.9153605015674,1006.5485893416928,0.33971521157555384,332.0,64.52691193458118,20.153496341094687,0.7595238095238095,-1.4294393423632543
7,8,330,1315,357,1343,620.0,756.0,28.71701412149843,27.50622498928307,343.0387096774194,1328.5209677419355,0.28731143187412916,630.0,89.01219330881976,28.096414677602564,0.8201058201058201,1.2297450445107798
8,9,336,1209,368,1240,795.0,992.0,32.45443451274436,31.24957550071769,351.0314465408805,1224.138364779874,0.26994634668430245,816.0,102.66904755831214,31.815490536285218,0.8014112903225806,0.02873857505148988
9,10,338,785,360,810,426.0,550.0,24.70141475637554,22.054231300793365,348.57276995305165,797.1338028169014,0.45038842772834,438.0,74.76955262170047,23.28948359361322,0.7745454545454545,1.4496432552745229
10,11,351,1080,381,1111,761.0,930.0,32.31074281818008,30.08598885517955,365.2247043363995,1095.264126149803,0.36464895478928233,775.0,99.25483399593904,31.127725479762553,0.8182795698924731,1.0702554891238938
