,label,bbox-0,bbox-1,bbox-2,bbox-3
0,1,89,622,111,656
1,2,183,970,251,1024
2,3,292,984,338,1024
3,4,683,996,705,1024
4,5,697,929,771,1001
5,6,704,978,755,1024
6,7,743,948,802,1024
7,8,746,729,772,756
8,9,756,183,769,205
