,label,bbox-0,bbox-1,bbox-2,bbox-3
0,1,175,1014,219,1024
1,2,633,996,658,1024
2,3,741,1004,759,1024
3,4,938,972,1024,1024
4,5,947,803,986,831
5,6,999,703,1024,757
