,label,area,axis_major_length,axis_minor_length,centroid-0,centroid-1,eccentricity,extent,bbox-0,bbox-1,bbox-2,bbox-3
0,1,485.0,25.774363339829694,24.026165297725647,710.1443298969073,1777.8742268041237,0.3620131486015414,0.776,698,1766,723,1791
1,2,386.0,23.01070092336257,21.442805453905127,714.699481865285,1677.2253886010362,0.36281206116766584,0.7628458498023716,704,1666,726,1689
2,3,632.0,30.158109248786353,26.87680534240347,731.9272151898734,1829.0506329113923,0.453617201972401,0.7523809523809524,718,1814,746,1844
3,4,342.0,24.3616051938294,18.082418889547558,741.0175438596491,2191.342105263158,0.6701222837022547,0.75,732,2179,751,2203
4,5,972.0,40.29725793099025,30.867039268494292,749.6738683127572,1748.232510288066,0.6428600959173842,0.7408536585365854,734,1728,766,1769
5,6,729.0,30.753020325444755,30.276938008445452,756.3676268861454,2011.6968449931412,0.17527694170719804,0.7838709677419354,741,1997,772,2027
6,7,365.0,26.657542974018728,17.696203661188367,766.0054794520548,1895.9972602739726,0.7478792753361835,0.6899810964083176,755,1885,778,1908
7,8,742.0,38.36998778415843,24.89990555818753,777.9703504043126,1546.8369272237196,0.7608376818007272,0.687037037037037,764,1530,794,1566
8,9,459.0,26.291039560289562,22.41708703265363,781.6840958605665,1822.4705882352941,0.5224805183643124,0.7344,769,1810,794,1835
9,10,621.0,33.60434988004791,23.581781516569635,791.4154589371981,2135.3429951690823,0.7124253668502517,0.7392857142857143,778,2121,806,2151
10,11,676.0,34.9457611443617,24.83533748749749,794.7603550295858,2255.8934911242604,0.7035129869216469,0.7725714285714286,782,2240,807,2275
11,12,1183.0,49.34769137847092,30.61689294125405,810.2535925612849,1430.5959425190194,0.7842601484160988,0.7075358851674641,792,1409,830,1453
12,13,1034.0,47.17888275068275,28.20021219306074,810.7572533849129,1859.3539651837525,0.8016978166287001,0.6816084377059987,792,1838,829,1879
13,14,383.0,25.818693505596777,18.98671049497698,801.0522193211489,2386.3916449086164,0.6776482570377091,0.746588693957115,792,2373,811,2400
14,15,437.0,25.031399147590584,22.34143883822687,807.258581235698,1678.0800915331808,0.4509750464872698,0.8636363636363636,797,1667,819,1690
15,16,459.0,26.119443668156162,22.490619295794552,812.1481481481482,1596.4705882352941,0.5084896812609857,0.7982608695652174,801,1584,824,1609
16,17,219.0,19.110351419161592,14.831765445911593,811.7488584474886,2173.1963470319633,0.6305955771772536,0.7684210526315789,805,2164,820,2183
17,18,832.0,44.67942057129651,23.8201160887753,827.0973557692307,2283.2716346153848,0.846030843759097,0.7395555555555555,815,2261,840,2306
