,label,area,axis_major_length,axis_minor_length,centroid-0,centroid-1,eccentricity,extent,bbox-0,bbox-1,bbox-2,bbox-3
0,1,1080.0,41.26742831704312,33.37317358866122,643.6824074074074,1664.7824074074074,0.5882145037974804,0.8144796380090498,627,1646,661,1685
1,2,473.0,28.616441201746706,21.097106959186565,637.76955602537,1863.0507399577168,0.6756339313882846,0.8044217687074829,628,1850,649,1878
2,3,986.0,40.67559759910474,31.060465529042865,680.629817444219,1360.2322515212982,0.6456727446241182,0.7703125,666,1342,698,1382
3,4,320.0,24.025443626636257,17.02201504062675,679.121875,1969.109375,0.7057113036618569,0.7729468599033816,671,1958,689,1981
4,5,910.0,36.22795595576819,32.00178417653471,688.8758241758242,1486.6538461538462,0.4687233622910368,0.7878787878787878,673,1470,706,1505
5,6,328.0,22.976729543806776,18.433942405405187,684.704268292683,2010.6310975609756,0.5969378545162083,0.7505720823798627,675,1999,694,2022
6,7,378.0,24.675322788714958,19.664638267630927,720.9074074074074,1817.4285714285713,0.604064538135093,0.8289473684210527,712,1806,731,1830
7,8,1077.0,40.2646447989513,34.08509274956064,736.9842154131848,2105.974930362117,0.5323464287609938,0.789010989010989,720,2087,755,2126
8,9,351.0,22.813731333684498,19.691063433899835,746.8404558404559,1165.2222222222222,0.5049932096254716,0.7267080745341615,737,1154,758,1177
9,10,757.0,34.6662736717321,27.872953111908583,755.6327608982826,1232.7186261558784,0.5945797946553527,0.7646464646464647,741,1217,771,1250
10,11,1021.0,37.73618322401956,34.53786608640614,758.8795298726739,1290.0901077375122,0.40289695445176604,0.7676691729323308,742,1272,777,1310
11,12,340.0,23.475149256992168,18.57363156486283,751.035294117647,2044.25,0.6115523356390108,0.7456140350877193,742,2032,761,2056
12,13,445.0,24.82871282557878,23.140966190522363,771.285393258427,1919.7955056179776,0.3623955250367085,0.712,760,1908,785,1933
13,14,1034.0,38.75045348380466,34.02367129618709,781.2920696324952,1787.3268858800773,0.47862403242781565,0.779788838612368,765,1768,799,1807
14,15,429.0,25.49774103137581,21.506906027943277,789.4895104895105,1066.8368298368298,0.5371561822945985,0.78,777,1056,802,1078
15,16,911.0,35.84371370780774,32.49596311777946,799.8594950603732,2009.9121844127333,0.4219879095886588,0.8133928571428571,785,1993,817,2028
16,17,775.0,32.736862926027186,30.20781150805034,807.2645161290322,1132.9574193548387,0.3854084794049344,0.8072916666666666,793,1117,823,1149
17,18,383.0,25.701831378790814,19.060728490715043,804.4099216710183,1607.4516971279375,0.6708315684917995,0.7753036437246964,796,1595,815,1621
18,19,411.0,26.743710065007054,19.678775578839474,827.0632603406326,1548.3211678832117,0.6771682843847604,0.7784090909090909,817,1537,839,1561
19,20,338.0,23.9990277810827,17.975817950546844,839.4142011834319,1377.7514792899408,0.6625442699969647,0.7316017316017316,829,1368,851,1389
20,21,1086.0,38.627895232699174,35.85276786427959,849.8710865561694,2095.927255985267,0.37218784235874613,0.793859649122807,832,2078,868,2116
21,22,995.0,36.15466161440053,35.08986123195051,866.345728643216,1255.9477386934673,0.24090484759498113,0.8122448979591836,849,1239,884,1274
22,23,1059.0,37.6029717449268,35.92180353502478,868.1255901794145,1716.9216241737488,0.295665239702337,0.795045045045045,851,1699,887,1736
23,24,369.0,25.275470712427207,18.746485908214353,863.550135501355,2333.127371273713,0.670746240772817,0.7292490118577075,853,2322,875,2345
24,25,1242.0,43.24917708073016,36.607899966990885,887.8099838969404,1482.4396135265702,0.5324816641798906,0.776735459662289,869,1462,908,1503
