,label,area,axis_major_length,axis_minor_length,centroid-0,centroid-1,eccentricity,extent,bbox-0,bbox-1,bbox-2,bbox-3
64,65,781.0,35.451313329824856,28.310339254568664,1172.9423815620999,2206.5198463508323,0.6019025480366956,0.7036036036036036,1158,2188,1188,2225
65,66,768.0,32.12861861778923,30.59829820991448,1180.4765625,1731.56640625,0.3049482197901804,0.7757575757575758,1164,1717,1197,1747
66,67,413.0,26.435917967648997,20.10954920547479,1187.1283292978208,841.3462469733656,0.6491148621632471,0.7481884057971014,1176,830,1199,854
67,68,243.0,19.25542153950805,16.238142876312658,1195.320987654321,1550.5102880658437,0.5374393828777722,0.759375,1185,1543,1205,1559
68,69,1692.0,55.88094917755198,38.743283519651726,1212.0425531914893,2291.267730496454,0.7206315034961721,0.7193877551020408,1191,2264,1233,2320
69,70,598.0,35.79829551488819,21.484623061236974,1203.015050167224,1264.020066889632,0.7998816931415519,0.7222222222222222,1193,1247,1216,1283
70,71,789.0,38.21924092293784,26.430079919673602,1214.510773130545,1147.8732572877059,0.7223395189781159,0.7492877492877493,1196,1135,1235,1162
71,72,1127.0,44.608513173551394,32.33848355533637,1232.698314108252,2487.7701863354037,0.6888123009429863,0.7533422459893048,1216,2466,1250,2510
72,73,520.0,27.840817402418402,23.90585724515128,1240.3826923076922,573.6538461538462,0.5125419429464448,0.7692307692307693,1228,561,1254,587
73,74,736.0,33.21819979861301,28.26293705837898,1242.9402173913043,1640.78125,0.5254461269558327,0.7658688865764828,1228,1626,1259,1657
74,75,965.0,37.61835994801156,32.82085844668999,1251.8549222797928,695.4663212435233,0.48866919903018013,0.7451737451737451,1233,679,1270,714
75,76,440.0,26.4947560652532,21.221818654232777,1244.7613636363637,1179.9386363636363,0.5986886339807334,0.7407407407407407,1234,1167,1256,1194
76,77,1697.0,50.37869264912374,42.99828801889025,1257.2492634060106,2654.0394814378315,0.5210904412408912,0.7696145124716554,1235,2630,1280,2679
77,78,971.0,36.028851009128275,34.57258668450243,1260.5499485066941,2096.025746652935,0.2814339364855449,0.7492283950617284,1242,2079,1278,2115
78,79,1051.0,39.393942441679734,34.04424948407872,1278.931493815414,1756.9229305423407,0.5031482543060157,0.7926093514328808,1260,1740,1299,1774
79,80,618.0,30.979801318709075,25.671170256553392,1278.5566343042071,799.0064724919093,0.5597786430255046,0.7119815668202765,1264,786,1295,814
80,81,424.0,24.541065572729615,22.215089904353523,1284.752358490566,2798.068396226415,0.42494093081478473,0.7373913043478261,1273,2787,1298,2810
81,82,771.0,33.48059046463929,29.618564527341565,1310.8119325551231,1565.3035019455253,0.466257956702831,0.803125,1295,1550,1327,1580
82,83,887.0,38.87944938712567,29.265594956401014,1321.9143179255918,1404.4024802705749,0.6583332714263626,0.7529711375212224,1303,1390,1341,1421
83,84,800.0,36.98097649510231,27.76156970469592,1323.885,1190.47375,0.6606447710975457,0.7207207207207207,1306,1176,1343,1206
84,85,739.0,37.1509564769099,25.79104674581685,1338.8525033829499,1606.746955345061,0.7197600226955196,0.6442894507410637,1323,1588,1354,1625
85,86,701.0,32.96709862226311,27.43298621755772,1338.138373751783,566.4835948644793,0.5545772309876508,0.7537634408602151,1324,553,1355,583
86,87,1002.0,40.28337951549016,31.787689981832717,1349.3343313373252,702.621756487026,0.6142623573125134,0.7187948350071736,1333,682,1367,723
87,88,1171.0,43.6821404526092,34.24444632298569,1356.2775405636207,2195.309137489325,0.6208288139754221,0.7192874692874693,1338,2174,1375,2218
88,89,1294.0,46.1432585339972,35.79499789805859,1359.5463678516228,2035.3253477588871,0.6310572757097136,0.7702380952380953,1339,2016,1381,2056
89,90,1090.0,45.47750815780597,30.746132907358337,1360.7871559633027,1868.4357798165138,0.7368342943492627,0.7569444444444444,1345,1846,1377,1891
90,91,1170.0,46.77245697719143,32.062409995286494,1372.959829059829,1975.7555555555555,0.7280748263143338,0.7353865493400377,1352,1958,1395,1995
91,92,647.0,29.02443140929149,28.49066005758676,1367.7279752704792,2150.629057187017,0.1908995115551356,0.7702380952380953,1353,2137,1383,2165
92,93,918.0,39.93539651503181,29.63001688560059,1373.8485838779957,2673.88779956427,0.6704566176382657,0.7222659323367427,1359,2652,1390,2693
93,94,261.0,18.593089238596438,17.91816684521699,1367.655172413793,2763.0383141762454,0.26698616199490227,0.8055555555555556,1359,2755,1377,2773
94,95,1078.0,44.1642997095122,31.26133041962792,1380.6938775510205,2399.305194805195,0.7063711559768412,0.7092105263157895,1362,2381,1400,2421
95,96,646.0,31.31015148732836,26.384812761947664,1382.688854489164,2246.684210526316,0.5383960153223541,0.7681331747919143,1368,2232,1397,2261
96,97,375.0,25.6547114403542,18.805897645299805,1386.672,944.568,0.6801868778092539,0.7309941520467836,1373,935,1400,954
97,98,561.0,28.193690526072043,25.56301021171797,1403.270944741533,2645.206773618538,0.42179207192165025,0.7155612244897959,1389,2632,1417,2660
98,99,726.0,44.47060938281624,21.120994317092048,1401.0192837465565,1264.8719008264463,0.8800166856816614,0.75,1391,1245,1413,1289
99,100,418.0,25.807915629899963,20.852299930338656,1405.9449760765551,1863.5143540669856,0.5892088348292429,0.6785714285714286,1393,1853,1421,1875
100,101,881.0,43.61775331080186,26.027918220716394,1415.599318955732,1758.1089670828603,0.8024438577575173,0.6511456023651145,1400,1737,1433,1778
101,102,893.0,37.302375576077324,30.72056396013693,1432.370660694289,458.63829787234044,0.5672361899253299,0.754222972972973,1413,443,1450,475
102,103,727.0,35.235950814154826,26.524158480562242,1434.181568088033,1307.707015130674,0.6582968698649168,0.8223981900452488,1417,1296,1451,1322
103,104,530.0,28.995489119522983,23.435279218238875,1445.1830188679246,1721.8924528301886,0.5888548619837409,0.7310344827586207,1431,1711,1460,1736
104,105,531.0,32.920300797487414,20.692905563225494,1444.2542372881355,1135.6214689265537,0.7777483009406748,0.708,1432,1121,1457,1151
105,106,882.0,37.9286770845179,29.692221892910826,1450.2290249433106,2516.9954648526077,0.6222185363570871,0.7736842105263158,1436,2498,1466,2536
106,107,793.0,36.06938389470363,28.194954374859385,1452.890290037831,1466.8348045397227,0.6236714245222815,0.7144144144144144,1439,1450,1469,1487
107,108,817.0,34.541503645879885,30.235595893356106,1456.2227662178702,1036.264381884945,0.4835060032057083,0.7736742424242424,1440,1021,1473,1053
108,109,804.0,38.77264502794306,26.51961029161237,1458.1256218905473,2056.7935323383085,0.7295032622505248,0.783625730994152,1445,2039,1472,2077
109,110,643.0,29.54017899229768,27.819704253028853,1460.724727838258,1365.6671850699845,0.33629093220042844,0.7152391546162402,1446,1352,1477,1381
110,111,462.0,27.9635847934233,21.1644086345411,1465.9848484848485,792.939393939394,0.6535815963788127,0.77,1454,781,1479,805
111,112,951.0,38.02648210277454,31.94901281897805,1484.0525762355414,669.6876971608833,0.5423107654935381,0.7820723684210527,1466,654,1504,686
112,113,224.0,18.91112893946256,15.285900138734004,1482.3392857142858,1145.9732142857142,0.5887683337255524,0.7,1472,1138,1492,1154
113,114,503.0,27.663988256175465,23.322688617933434,1491.9860834990059,1655.4493041749504,0.5378032755830021,0.8060897435897436,1480,1643,1504,1669
114,115,794.0,38.441896507841896,26.44381122205028,1504.2166246851386,1611.977329974811,0.7258145836787627,0.7089285714285715,1489,1595,1521,1630
115,116,831.0,34.75412510783415,30.558484832453292,1523.3718411552347,2707.8483754512636,0.47631173572111296,0.7446236559139785,1508,2690,1539,2726
116,117,1543.0,53.4187877040101,36.99883489009195,1527.9896305897603,2304.7362281270252,0.721304208929827,0.7250939849624061,1510,2276,1548,2332
117,118,210.0,17.266402153958992,15.647545741218329,1521.0761904761905,1085.6142857142856,0.42275845466229073,0.7720588235294118,1514,1078,1530,1095
118,119,301.0,20.801488753614727,18.581372492903103,1529.5681063122925,1834.1196013289036,0.4495179858862862,0.7543859649122807,1519,1825,1540,1844
119,120,682.0,32.38193737409219,26.88975480978942,1534.5938416422287,1519.4398826979473,0.5571771751618506,0.7611607142857143,1521,1504,1549,1536
120,121,1035.0,43.20483266052054,30.62824568552521,1539.159420289855,2549.3951690821254,0.7053010979211022,0.7247899159663865,1522,2529,1556,2571
121,122,1486.0,48.963296101882605,38.70287878034157,1542.6197846567968,2081.4475100942127,0.6125307494603105,0.7776033490319204,1523,2058,1562,2107
122,123,913.0,34.40635254890331,33.93270630035311,1561.1106243154436,2172.880613362541,0.1653571249375083,0.7246031746031746,1544,2155,1580,2190
123,124,405.0,23.973859772364282,21.628145723951963,1556.283950617284,2674.846913580247,0.43141132836083484,0.7336956521739131,1545,2663,1568,2687
124,125,400.0,24.677399050959675,20.733127503579734,1559.1875,1602.1325,0.5423283258451211,0.7561436672967864,1548,1591,1571,1614
125,126,506.0,27.563280298261574,23.676490935423235,1579.211462450593,1382.0553359683795,0.5119979147931728,0.7228571428571429,1567,1369,1592,1397
126,127,1181.0,47.63036525027302,31.778560606999044,1583.047417442845,1868.3454699407282,0.7448865020814776,0.8023097826086957,1567,1846,1599,1892
127,128,498.0,25.372295371991008,25.089574260774995,1582.558232931727,1239.5863453815261,0.14886788887527988,0.7661538461538462,1570,1227,1595,1253
128,129,815.0,38.75846186430949,26.93499117386784,1617.4552147239265,2368.831901840491,0.7190630971436123,0.7739791073124407,1598,2355,1637,2382
129,130,546.0,29.448034883306974,23.746135421965835,1639.9029304029305,996.1190476190476,0.5914056625653636,0.7489711934156379,1627,984,1654,1011
130,131,649.0,34.96300942402772,23.748282460009033,1649.1802773497689,1597.2126348228044,0.7339160128641214,0.7219132369299222,1635,1582,1664,1613
131,132,1307.0,48.739964153348666,34.48015316616124,1666.6342769701607,2786.8967100229534,0.7067825864511557,0.7620991253644315,1649,2762,1684,2811
132,133,431.0,24.405369731994853,22.798265259354118,1667.939675174014,1282.1508120649653,0.3568817872519758,0.7183333333333334,1657,1271,1682,1295
133,134,466.0,25.245596443660858,23.720050108469824,1669.3068669527897,760.519313304721,0.3423519552165264,0.7766666666666666,1658,749,1682,774
134,135,831.0,37.14961278656211,28.572821832017578,1674.7737665463296,825.8580024067388,0.6390942976878689,0.7446236559139785,1660,808,1691,844
135,136,255.0,19.521986574335866,16.711407957325786,1669.5960784313725,1441.2627450980392,0.516925992875335,0.7456140350877193,1660,1433,1679,1451
136,137,856.0,39.14757458745741,27.992277280378453,1683.752336448598,2328.371495327103,0.699078432605722,0.8129154795821463,1665,2315,1704,2342
137,138,688.0,33.337093306535145,26.366911610598326,1694.3735465116279,1798.171511627907,0.611921977279354,0.7413793103448276,1679,1784,1711,1813
138,139,919.0,40.979362107397684,28.70744685199955,1695.0348204570184,1587.2121871599566,0.7136187773307817,0.7801358234295416,1680,1569,1711,1607
139,140,670.0,30.401705526340496,28.197137916403292,1695.0850746268657,2568.579104477612,0.3738593833853523,0.7452725250278087,1682,2553,1711,2584
140,141,817.0,34.61583983498765,30.143411784562435,1706.9816401468788,593.8641370869033,0.49164057643741466,0.7751423149905123,1692,577,1723,611
141,142,702.0,34.86674335761358,25.719553364838255,1715.0698005698005,1250.3091168091169,0.6751801543746798,0.7335423197492164,1699,1236,1732,1265
142,143,1184.0,47.061221818481364,32.17486363185046,1720.9391891891892,2461.3048986486488,0.729780979143489,0.7246022031823746,1703,2440,1741,2483
143,144,1007.0,41.13166503741603,31.378358236563486,1729.7298907646475,2235.462760675273,0.6465448767400234,0.8120967741935484,1714,2215,1745,2255
144,145,703.0,35.00284578424838,25.66642761242755,1730.2347083926031,2133.2460881934567,0.6799409377253272,0.7345872518286312,1717,2117,1746,2150
145,146,669.0,31.529796471646105,27.14212436437463,1738.1883408071749,1067.5470852017938,0.5088749450927472,0.7964285714285714,1724,1053,1752,1083
146,147,462.0,25.563649421600346,23.19196157048592,1740.2835497835497,1170.917748917749,0.42064740403428685,0.7403846153846154,1729,1158,1753,1184
147,148,999.0,39.949175362269926,32.05092637762112,1745.148148148148,1806.953953953954,0.596931017690485,0.7762237762237763,1729,1787,1762,1826
148,149,822.0,42.8185931798628,24.730755057981977,1745.2785888077858,1374.743309002433,0.8163408297311319,0.7646511627906977,1734,1353,1759,1396
149,150,762.0,34.52503192621409,28.334920648998008,1752.5275590551182,1875.755905511811,0.5713499106181152,0.7775510204081633,1735,1863,1770,1891
150,151,721.0,33.2012104744755,27.895877401905246,1751.7267683772538,2413.5436893203882,0.5422663615764368,0.7803030303030303,1735,2400,1768,2428
151,152,699.0,37.43481605227144,24.188574434834454,1749.2761087267525,1453.6022889842632,0.7632089023150506,0.7191358024691358,1737,1436,1764,1472
152,153,527.0,29.830637673585432,22.607793823144483,1752.4743833017078,982.2371916508539,0.6524037103715059,0.7239010989010989,1740,969,1766,997
153,154,795.0,37.5381068906502,27.200953149042242,1769.8402515723271,1970.6276729559747,0.6891461207741763,0.7957957957957958,1751,1957,1788,1984
154,155,896.0,40.13979971635822,28.545734162409534,1770.6417410714287,773.3917410714286,0.7030323568538724,0.717948717948718,1755,755,1787,794
155,156,1044.0,39.1824179217398,34.00911423385851,1777.7308429118773,1129.5823754789271,0.4966188198184686,0.7435897435897436,1758,1112,1797,1148
156,157,1339.0,49.51604973396064,34.584431131066495,1789.345780433159,2645.042569081404,0.7156599160300053,0.7293028322440087,1772,2619,1808,2670
157,158,859.0,37.696117321015116,29.11213323350374,1789.884749708964,2028.0745052386496,0.6352766330103844,0.7456597222222222,1774,2010,1806,2046
158,159,707.0,34.50685038475106,26.205220363246887,1804.1159830268741,991.1852899575672,0.6505997457907752,0.7651515151515151,1788,977,1821,1005
159,160,686.0,34.35131383690486,25.698736981689,1801.6836734693877,1694.432944606414,0.663568971492027,0.7,1788,1677,1816,1712
160,161,482.0,25.45158273873946,24.263404446288515,1811.201244813278,2524.427385892116,0.30197408785044616,0.8033333333333333,1799,2513,1824,2537
161,162,418.0,24.23396494928199,22.0128505033293,1815.7033492822966,1540.9832535885168,0.4182172185186511,0.7901701323251418,1805,1530,1828,1553
162,163,759.0,37.00885066786193,26.275493421909033,1830.5718050065875,692.9196310935441,0.7042232120585913,0.7529761904761905,1812,679,1848,707
163,164,1262.0,42.59451734364691,37.84687872989865,1835.8819334389857,2902.0665610142632,0.45880160118729363,0.7907268170426065,1817,2881,1855,2923
164,165,1150.0,46.723765192534756,31.42682816963503,1836.9669565217391,503.45652173913044,0.7399980009130439,0.7371794871794872,1818,484,1857,524
165,166,462.0,27.001334731006736,21.902969009984975,1829.047619047619,2756.164502164502,0.5847952010788856,0.7439613526570048,1818,2743,1841,2770
166,167,290.0,22.42338205580227,16.77025916174042,1851.655172413793,1326.8379310344828,0.6638208714746054,0.6636155606407322,1841,1317,1864,1336
167,168,703.0,31.701334240241223,28.32535071238886,1858.2119487908963,2393.0156472261738,0.4490501007292198,0.8099078341013825,1845,2378,1873,2409
168,169,788.0,41.57099408471989,24.271388622969358,1865.9771573604062,783.2918781725888,0.8118587183243359,0.6967285587975243,1851,764,1880,803
169,170,1059.0,40.01030807320836,33.83733824081874,1875.9216241737488,1817.4117091595845,0.533634022605408,0.8228438228438228,1857,1801,1896,1834
170,171,577.0,28.80097680876095,25.656816600186172,1876.9185441941074,1094.3916811091854,0.45433389302794536,0.7369093231162197,1863,1080,1890,1109
171,172,840.0,38.29358995075309,28.17564390970802,1890.195238095238,2068.361904761905,0.6772210261296137,0.717948717948718,1875,2050,1905,2089
172,173,536.0,27.01531891685881,25.397162894587087,1907.3973880597016,1469.2835820895523,0.3408925110920867,0.7635327635327636,1895,1456,1921,1483
173,174,760.0,33.598358153194816,29.019843192869477,1916.3302631578947,1249.0684210526315,0.5039582484784684,0.7238095238095238,1899,1235,1934,1265
174,175,626.0,29.633126924207748,27.027177100456452,1919.4169329073482,1414.4696485623003,0.4100577210624484,0.770935960591133,1906,1401,1934,1430
175,176,681.0,33.848111576957734,25.83863556676513,1923.7298091042585,2338.417033773862,0.6459613954178284,0.7206349206349206,1911,2322,1938,2357
176,177,1698.0,51.8422698084409,41.783961007931566,1935.7226148409893,2461.3191990577147,0.5919393951784726,0.7628032345013477,1915,2435,1957,2488
177,178,786.0,37.718421664642754,26.62236230320607,1933.7875318066158,1847.4020356234096,0.708392653432706,0.7683284457478006,1919,1831,1950,1864
178,179,768.0,31.759818593126486,30.930240561974742,1939.84375,2687.0299479166665,0.22706486987615934,0.8258064516129032,1926,2672,1956,2703
179,180,879.0,40.44428050082831,27.909875858666737,1942.5881683731513,2080.908987485779,0.723731049872182,0.7577586206896552,1928,2062,1957,2102
180,181,333.0,24.583689934182303,17.837382508120417,1939.7987987987988,485.4114114114114,0.6881400205816143,0.69375,1929,476,1953,496
181,182,650.0,31.097967848211695,26.67444479607864,1944.9630769230769,666.4876923076923,0.5140583163560075,0.7471264367816092,1931,653,1961,682
182,183,563.0,28.010390107590624,25.70319125532405,1948.9769094138544,858.4245115452931,0.3974343599887714,0.7733516483516484,1936,845,1962,873
183,184,405.0,27.870232481802827,18.639269927938106,1946.2543209876544,1399.7456790123456,0.7434533962764676,0.7417582417582418,1936,1387,1957,1413
184,185,864.0,37.421796748668584,29.50879675777605,1959.6145833333333,1177.7453703703704,0.6149761666353185,0.8228571428571428,1945,1161,1975,1196
185,186,876.0,39.22079434134466,28.555898278130034,1976.25799086758,1727.788812785388,0.6854915640594691,0.7551724137931034,1962,1708,1991,1748
186,187,417.0,24.393651659026578,21.840635053223938,1974.6858513189447,2611.441247002398,0.44538140702609547,0.7581818181818182,1963,2601,1988,2623
187,188,455.0,26.526884380049463,22.005471206390343,1987.9120879120878,2559.7604395604394,0.5584271676082575,0.7,1975,2548,2001,2573
188,189,895.0,34.84226048665347,32.747078842974055,1992.1173184357542,2763.859217877095,0.34154160709386006,0.7521008403361344,1975,2747,2009,2782
189,190,1511.0,53.67822879564009,36.02842627131374,1995.1383189940436,2260.1667769688947,0.7412830671682232,0.7127358490566038,1976,2234,2016,2287
190,191,929.0,44.69209950670626,26.74562832048061,2000.3799784714747,1247.0021528525297,0.8011661512409181,0.6785975164353543,1981,1230,2018,1267
191,192,870.0,39.487918454253716,28.148657188473386,2014.3402298850574,1031.8494252873563,0.7013243948184248,0.75,1994,1018,2034,1047
192,193,654.0,35.22600158285025,23.833759180407895,2017.7324159021407,558.4877675840978,0.7363547625231921,0.7474285714285714,2000,547,2035,572
193,194,421.0,25.91732999849606,20.759646498653897,2023.0878859857482,2405.1805225653206,0.5986713072155911,0.7710622710622711,2013,2393,2034,2419
194,195,709.0,33.909580391375535,26.814667604293398,2031.4866008462623,2696.8998589562766,0.612113823795746,0.6752380952380952,2014,2683,2049,2713
195,196,587.0,30.883232901319314,24.44983449365094,2045.831345826235,772.7734241908007,0.6109277325675279,0.7574193548387097,2030,761,2061,786
196,197,1184.0,47.92756695063901,31.89522689052399,2052.943412162162,1980.3336148648648,0.7464084332609507,0.7272727272727273,2030,1963,2074,2000
