,label,area,axis_major_length,axis_minor_length,centroid-0,centroid-1,eccentricity,extent,bbox-0,bbox-1,bbox-2,bbox-3
0,1,747.0,35.28338052161873,27.123939395155354,1126.021419009371,2778.4270414993307,0.6395548315979146,0.7622448979591837,1113,2762,1141,2797
1,2,1046.0,51.85903213935001,26.380021675556485,1133.6634799235183,2611.3011472275334,0.8609514588656066,0.6748387096774193,1120,2584,1151,2634
2,3,1039.0,40.75798506677095,32.836050755250305,1141.2675649663138,2701.334937439846,0.5924125121419829,0.7389758179231863,1123,2683,1161,2720
3,4,826.0,36.85296647676791,28.570986598233073,1143.272397094431,2884.01210653753,0.6316304001313857,0.7911877394636015,1129,2866,1158,2902
4,5,1157.0,44.830302357259626,33.22346464032148,1145.695764909248,2423.733794295592,0.6714013683246595,0.796831955922865,1130,2403,1163,2447
5,6,946.0,42.044526441655435,28.718912290299095,1149.6638477801268,3244.4439746300213,0.7303627518634236,0.7766830870279147,1136,3224,1165,3266
6,7,1484.0,50.457674421835335,37.517974070751904,1156.1132075471698,3173.1185983827495,0.6686765882790553,0.8185328185328186,1138,3149,1175,3198
7,8,864.0,36.59607149295534,30.541794962871887,1171.5381944444443,3067.3993055555557,0.5509097103986985,0.7963133640552995,1157,3052,1188,3087
8,9,953.0,40.68524525184241,30.544444088920418,1178.8027282266528,2630.604407135362,0.6605865402396995,0.7263719512195121,1160,2617,1201,2649
9,10,1009.0,38.83926875836804,33.48041840911291,1178.041625371655,3331.9454905847374,0.5068658588917772,0.7791505791505792,1161,3316,1198,3351
10,11,641.0,38.39304690160548,21.29663707008869,1185.6396255850234,2333.371294851794,0.8320501828578472,0.7418981481481481,1174,2316,1198,2352
11,12,806.0,37.362257973862135,27.713402724192836,1189.5558312655087,2873.1687344913153,0.6706780205740368,0.777992277992278,1176,2854,1204,2891
12,13,806.0,32.877050607567284,31.46846624729164,1199.9801488833748,2694.104218362283,0.28957277478990967,0.7183600713012478,1183,2679,1217,2712
13,14,1639.0,52.702754720003874,39.902984375433284,1218.7919463087248,3519.469798657718,0.6532609888304308,0.7504578754578755,1200,3494,1242,3546
14,15,672.0,45.5406847896885,19.01353919168438,1230.0089285714287,2360.129464285714,0.9086738628463666,0.534181240063593,1214,2342,1248,2379
15,16,1298.0,55.595632193202405,30.11407510254393,1232.826656394453,2859.173343605547,0.8405959906962844,0.7476958525345622,1217,2832,1248,2888
16,17,867.0,46.083635415798376,24.026810458373312,1240.0126874279124,2423.7347174163783,0.8533282642810133,0.6509009009009009,1222,2405,1258,2442
17,18,635.0,37.70098390980634,21.7892136549386,1250.1748031496063,3657.0661417322835,0.8160734915086802,0.6978021978021978,1238,3640,1264,3675
18,19,912.0,51.89338612152493,22.61900855004993,1258.5350877192982,2240.0734649122805,0.900007410670664,0.5714285714285714,1240,2221,1278,2263
19,20,705.0,34.294722156857496,26.305340994429447,1266.344680851064,3117.9333333333334,0.6416021643109985,0.7679738562091504,1250,3106,1284,3133
20,21,1000.0,40.69960016237637,31.381892145354993,1274.621,3352.639,0.6367607572169716,0.78125,1259,3333,1291,3373
21,22,638.0,40.370236774299,21.05001784019504,1273.6097178683385,3715.4905956112852,0.8532976142431569,0.7184684684684685,1264,3700,1288,3737
22,23,1106.0,52.141024996914624,27.288227220300325,1286.6021699819169,2828.8589511754067,0.8521152065399855,0.7053571428571429,1271,2805,1303,2854
23,24,698.0,41.28650981781212,21.594759545458253,1289.0558739255014,2404.7550143266476,0.8523042199204196,0.6803118908382066,1276,2386,1303,2424
24,25,655.0,43.42669304087737,19.302666607011048,1309.4625954198473,2594.7358778625953,0.8957845465126502,0.6498015873015873,1289,2583,1331,2607
25,26,678.0,39.6518531779401,21.919329853467197,1310.9675516224188,2545.665191740413,0.8333175523943482,0.6786786786786787,1293,2533,1330,2560
26,27,962.0,42.97096485382248,28.548450313365727,1313.7827442827443,3187.3409563409564,0.7474073505301236,0.7110125646711013,1294,3171,1335,3204
27,28,953.0,42.69176731344171,28.697307424974383,1309.9118572927598,2892.535152151102,0.7403717065306041,0.8301393728222997,1296,2872,1324,2913
28,29,1531.0,48.097716587999315,40.842110193040575,1344.0235140431091,2969.4546048334423,0.5281539572296937,0.7755825734549139,1322,2949,1369,2991
29,30,913.0,47.89818239336098,24.75432111645489,1345.6407447973713,2106.1544359255204,0.8560993501482359,0.6340277777777777,1328,2090,1368,2126
30,31,985.0,40.67743319983648,30.977122126777736,1350.2680203045686,3483.5248730964468,0.6481286102069371,0.7854864433811802,1335,3465,1368,3503
31,32,1011.0,39.45557360184018,32.723893649883784,1354.7467853610287,3561.736894164194,0.5586762438262578,0.78984375,1336,3546,1376,3578
32,33,566.0,33.19672639329745,21.8144630993432,1359.8710247349823,2629.5441696113076,0.7537799347366221,0.7303225806451613,1345,2618,1376,2643
33,34,716.0,41.623211926923815,22.202926604537016,1367.0558659217877,2677.43156424581,0.8458463861280839,0.662962962962963,1351,2664,1387,2694
34,35,1071.0,46.9266081956772,29.274662339618434,1377.859010270775,3904.9813258636786,0.7815526403243938,0.7677419354838709,1356,3890,1401,3921
35,36,343.0,26.517794329136002,16.55738028201887,1369.728862973761,3061.9446064139943,0.78111471879186,0.8575,1362,3050,1378,3075
36,37,855.0,42.44013944961423,25.75612246645135,1382.2421052631578,2131.5649122807017,0.7947925625004701,0.6985294117647058,1365,2115,1401,2149
37,38,689.0,34.92018657357269,25.227986068952667,1382.0972423802612,2846.008708272859,0.691426241767854,0.7874285714285715,1365,2834,1400,2859
38,39,310.0,21.65542170667582,18.30366256964922,1376.2225806451613,2476.303225806452,0.5344136214620109,0.8157894736842105,1367,2467,1386,2487
39,40,1390.0,44.500969490301216,39.83970712979434,1396.110071942446,3251.7784172661873,0.44555450775459426,0.7722222222222223,1377,3230,1417,3275
40,41,562.0,29.9068026891824,24.053291890324495,1389.2775800711743,3393.3487544483987,0.5942573714103907,0.8425787106446777,1378,3380,1401,3409
41,42,1000.0,43.333159568987675,29.4235987222612,1400.379,3141.577,0.7341300875821739,0.7867820613690008,1380,3126,1421,3157
