,label,area,axis_major_length,axis_minor_length,centroid-0,centroid-1,eccentricity,extent,bbox-0,bbox-1,bbox-2,bbox-3
0,1,356.0,22.619424513255936,20.14477492101031,484.4719101123595,1588.1629213483145,0.45479478673320367,0.7705627705627706,474,1578,496,1599
1,2,447.0,26.175683975104867,21.937901373559143,490.8456375838926,1780.6935123042506,0.5455130678563884,0.7198067632850241,480,1768,503,1795
2,3,508.0,27.79300628807755,23.46968926138364,496.1751968503937,1681.736220472441,0.5356409053974476,0.7525925925925926,485,1669,510,1696
3,4,613.0,34.24965730666779,23.12308052604634,515.1941272430669,1480.8433931484503,0.7376958523327741,0.7094907407407407,502,1465,529,1497
4,5,240.0,20.797736467379973,15.42623098095765,527.5083333333333,1410.4666666666667,0.6707025359304715,0.6666666666666666,520,1400,538,1420
5,6,797.0,35.54556994419753,28.69376340687691,539.9510664993727,1801.1141781681306,0.5902249669471336,0.7590476190476191,525,1784,555,1819
6,7,741.0,32.78661550160245,29.557658952854837,550.4588394062079,1326.970310391363,0.43274573905506,0.6432291666666666,534,1309,566,1345
7,8,1325.0,43.99730514333396,38.64733394436459,561.0233962264151,1615.7984905660378,0.47792196313022944,0.7528409090909091,541,1594,581,1638
8,9,903.0,36.086531385618436,31.9549842516587,569.3709856035438,1891.8704318936877,0.4646203262206489,0.76010101010101,554,1874,587,1910
9,10,979.0,37.8934855604541,33.443290943393734,582.5495403472931,1273.7548518896833,0.4701989853911587,0.7151205259313368,565,1256,602,1293
10,11,488.0,28.15337284783677,22.39314259165019,581.686475409836,1580.1434426229507,0.606087184262487,0.7229629629629629,569,1567,594,1594
11,12,894.0,34.24646600130329,33.416752066665445,598.9395973154362,1490.4295302013422,0.21878863285710493,0.7303921568627451,580,1474,616,1508
12,13,679.0,33.418406679881045,26.154811022210012,620.8836524300442,1378.8748159057438,0.6224659782117304,0.7301075268817204,607,1364,637,1395
13,14,811.0,33.73927228629369,30.93485115112557,643.636251541307,1933.7348951911222,0.3991638291815999,0.7679924242424242,628,1917,660,1950
14,15,535.0,29.604201451799984,23.948994288107635,642.4224299065421,1184.2747663551402,0.5878460503542234,0.6604938271604939,629,1170,656,1200
15,16,723.0,31.828452078469446,29.60928597795813,647.5020746887967,1840.9073305670815,0.36685715672841324,0.6645220588235294,631,1826,665,1858
16,17,1101.0,40.67740848672951,34.594583040998415,667.0463215258856,1212.3542234332424,0.5260367714563088,0.7257745550428477,649,1192,686,1233
17,18,423.0,24.083917275565007,22.636851232990146,661.1323877068558,1613.6406619385343,0.34140669884189767,0.7073578595317725,650,1602,673,1628
18,19,944.0,37.626139687853446,32.420091060579885,672.792372881356,2225.4713983050847,0.5075242895226697,0.7334887334887334,657,2206,690,2245
19,20,1096.0,44.00485420923387,32.669255819318025,685.5428832116788,1418.5045620437957,0.6699555832990451,0.7052767052767053,665,1400,707,1437
20,21,435.0,24.2744349390217,22.980113289088994,679.9563218390805,1760.9218390804597,0.3221764459795557,0.7552083333333334,668,1749,692,1773
21,22,1514.0,46.917196675768025,41.23441010475911,692.0435931307794,2104.8830911492732,0.4770498177074348,0.7335271317829457,672,2082,715,2130
22,23,1054.0,37.75503376104801,35.664319271878306,699.258064516129,1094.6110056925995,0.32815405723146457,0.7299168975069252,681,1076,719,1114
23,24,515.0,27.087337484411787,24.331151416015423,701.8097087378641,1244.3592233009708,0.43948858812426256,0.7618343195266272,689,1232,715,1258
24,25,1412.0,44.555969645189066,40.438111624110036,721.4128895184136,1800.4065155807366,0.419878973504142,0.7653116531165312,699,1780,744,1821
25,26,709.0,32.58776171024244,27.824451341099312,715.145275035261,533.5782792665726,0.5205497962650718,0.7408568443051202,701,517,730,550
26,27,537.0,27.94145728110154,25.101510075295515,715.9906890130354,1628.268156424581,0.43925830987480624,0.7671428571428571,704,1614,729,1642
27,28,1308.0,43.469681288646726,38.49789778470855,756.1131498470947,1439.6506116207952,0.46439838701443453,0.7419171866137266,736,1419,777,1462
28,29,482.0,27.281349027366094,22.580315721441348,749.0435684647302,714.8630705394191,0.5611955380796314,0.7761674718196457,738,702,761,729
29,30,635.0,30.11956954621529,26.946225516123384,750.903937007874,2220.0566929133856,0.4467841462407404,0.7839506172839507,738,2206,765,2236
30,31,429.0,24.823510262103103,22.4129681237395,762.1818181818181,1010.5034965034965,0.4298658309721249,0.8109640831758034,751,999,774,1022
31,32,413.0,25.928039538378517,20.490352843917098,761.7748184019371,395.5496368038741,0.61274878378193,0.7564102564102564,752,382,773,408
32,33,1194.0,40.9415175970957,37.26921663088083,779.9279731993299,1296.8056951423785,0.41394093675329047,0.7280487804878049,760,1277,800,1318
33,34,569.0,28.72584480404584,25.410815808919285,773.5184534270651,2159.4973637961334,0.46635494632756186,0.7007389162561576,760,2145,788,2174
34,35,323.0,20.977622359645103,19.745628470690118,776.5201238390093,2296.136222910217,0.3376519276958844,0.7340909090909091,767,2286,787,2308
35,36,1275.0,45.009571449206405,36.31644076776733,789.0321568627451,1518.4949019607843,0.5907421577169755,0.7059800664451827,769,1498,811,1541
36,37,1111.0,38.604753498472405,36.836615824762866,787.6165616561656,1730.9216921692168,0.2991727520457601,0.7715277777777778,770,1712,806,1752
37,38,351.0,22.228756993852176,20.212301048797876,790.2108262108262,1185.5213675213674,0.4161714580333628,0.7597402597402597,780,1175,801,1197
38,39,1322.0,43.496725771340145,38.75487546655222,800.499243570348,1871.2201210287444,0.45403521069908,0.7511363636363636,781,1850,821,1894
39,40,1283.0,41.69635117894543,39.34725276935607,804.5245518316445,1060.2548713951676,0.33091155039704057,0.7289772727272728,785,1039,825,1083
40,41,421.0,24.989801612616255,21.688098111658388,802.4726840855107,1582.3657957244657,0.49677745708912224,0.7626811594202898,792,1571,816,1594
41,42,462.0,26.200643193672956,22.91130794144295,818.7467532467532,2106.8593073593074,0.48510495539494414,0.7107692307692308,806,2095,832,2120
42,43,1478.0,51.1754270421475,37.63635625496715,834.001353179973,922.3633288227335,0.6775919679983218,0.6988179669030733,811,900,858,945
43,44,1230.0,46.666271797831605,33.75333882886308,831.9617886178862,1386.1414634146342,0.6905423607100344,0.7427536231884058,814,1364,850,1410
44,45,1298.0,41.630077531196044,39.884927870865106,838.2996918335901,1605.924499229584,0.286502159407478,0.7721594289113622,818,1586,859,1627
45,46,437.0,24.851016981109446,22.871111306805197,838.9336384439359,1794.491990846682,0.3911451827763055,0.7283333333333334,827,1783,851,1808
46,47,1332.0,44.416139344859346,38.35963144976507,862.2905405405405,2299.392642642643,0.5041061011231373,0.7040169133192389,842,2279,885,2323
47,48,1276.0,42.19324953956433,38.68815725323135,871.8213166144201,1158.062695924765,0.39905348014084274,0.7979987492182614,852,1139,893,1178
48,49,833.0,33.859783785809725,31.592330748849456,869.4093637454982,1695.8403361344538,0.35978811303725317,0.7903225806451613,855,1678,886,1712
49,50,364.0,22.179662841772412,21.492261023800932,868.565934065934,921.6675824175824,0.24703105903983089,0.7193675889328063,857,912,880,934
50,51,1431.0,44.69465480587586,40.93315186103933,879.093640810622,1475.9587700908455,0.4015434310719886,0.7563424947145877,858,1456,901,1500
51,52,1279.0,41.69557825806869,39.21809342215368,887.0680218921032,2167.086004691165,0.3395677646194809,0.7436046511627907,868,2146,908,2189
52,53,1233.0,41.77760780900956,38.16630566659524,894.5863746958637,2447.4079480940795,0.40670643723199396,0.7352415026833632,876,2426,915,2469
53,54,799.0,34.872679382260166,29.318002354763316,895.4956195244055,1964.9962453066332,0.541477086279567,0.7159498207885304,880,1948,911,1984
54,55,435.0,28.017285035098574,19.959475506675293,894.3425287356322,1570.2942528735632,0.7017750283244364,0.725,885,1556,905,1586
55,56,1240.0,40.95027769699042,38.621663261499165,923.1758064516129,1291.0959677419355,0.3324083444611188,0.7380952380952381,903,1272,945,1312
56,57,1305.0,41.59814321492141,40.1402599328583,927.4061302681993,1033.5003831417625,0.2624221604737645,0.7414772727272727,908,1013,948,1057
