,label,area,axis_major_length,axis_minor_length,centroid-0,centroid-1,eccentricity,extent,bbox-0,bbox-1,bbox-2,bbox-3
0,1,992.0,40.508007291007004,31.271474708292704,737.1532258064516,1931.6875,0.6356437245943071,0.7619047619047619,722,1911,753,1953
1,2,845.0,37.31017410852975,28.859065199169258,765.8508875739645,1853.9408284023668,0.6338078948186148,0.7875116495806151,752,1836,781,1873
2,3,1238.0,43.143779660533994,36.56981503171381,780.5613893376413,2058.493537964459,0.5305932115391402,0.7604422604422605,762,2037,799,2081
3,4,1132.0,44.07779541827681,32.7641588922261,779.9752650176679,2222.88074204947,0.6689296511125944,0.7977448907681466,764,2202,797,2245
4,5,401.0,25.047351556549085,20.43651983108553,793.6733167082294,2167.7980049875314,0.5781713086969956,0.7638095238095238,784,2156,805,2181
5,6,353.0,23.44702277421715,19.267342897134593,808.6175637393768,1583.5240793201133,0.5698634270448509,0.7640692640692641,799,1573,820,1595
6,7,816.0,34.47453185667383,30.20833915292494,825.7965686274509,1675.0808823529412,0.4818551455288116,0.7976539589442815,811,1659,842,1692
7,8,1471.0,45.39425716128521,41.369327977743374,844.9150237933378,1879.9503738953092,0.41166785138961526,0.7613871635610766,824,1857,866,1903
8,9,661.0,32.379487157274745,26.029083548846593,840.6459909228441,2088.14069591528,0.594797299035884,0.7944711538461539,828,2072,854,2104
9,10,924.0,39.490730682993856,29.85487945816192,847.9101731601731,2337.813852813853,0.6545749186369572,0.7642679900744417,832,2319,863,2358
10,11,325.0,21.813511446549125,19.05957825097392,849.843076923077,1983.363076923077,0.4863734419412381,0.7369614512471655,840,1973,861,1994
11,12,878.0,37.71673054977613,29.674268827388143,886.2870159453303,2175.981776765376,0.617250443331426,0.7654751525719268,871,2158,902,2195
12,13,371.0,22.720172675298016,20.877523752360037,896.3584905660377,2256.3072776280324,0.39449494502001387,0.803030303030303,886,2246,907,2268
13,14,418.0,24.38972334239776,22.328095209883397,902.311004784689,1353.688995215311,0.40238294945091013,0.76,891,1343,913,1368
14,15,641.0,30.603359893065203,26.86946986500626,904.634945397816,1685.7363494539782,0.47867742068633146,0.7418981481481481,891,1670,918,1702
15,16,774.0,33.30550601635566,29.61582708738544,905.6511627906976,1569.0348837209303,0.4574853690678382,0.8087774294670846,892,1553,921,1586
16,17,371.0,22.44267379706072,21.171579541999574,903.2129380053908,2458.33153638814,0.3317634219011684,0.8431818181818181,894,2448,914,2470
17,18,531.0,27.31764752180331,24.78821080845483,907.9133709981168,1489.391713747646,0.42025403218322865,0.7855029585798816,895,1477,921,1503
18,19,377.0,24.522602324186526,19.660477686245226,905.2042440318303,1863.2679045092839,0.5976879251958769,0.7805383022774327,895,1852,916,1875
19,20,617.0,30.526901887727192,25.8046907751559,908.8103727714749,2619.2690437601295,0.5342763909742537,0.791025641025641,896,2605,922,2635
20,21,398.0,25.704179987247688,19.779266303896097,913.2738693467337,2357.3768844221104,0.6386515083286602,0.7210144927536232,902,2346,926,2369
21,22,818.0,35.71556194081138,29.199618417394703,915.8569682151589,2699.4339853300735,0.5758432787835202,0.8059113300492611,902,2682,931,2717
22,23,575.0,27.45488720652518,26.762709650449402,919.0260869565218,2028.6,0.22313064699905363,0.7334183673469388,905,2015,933,2043
23,24,1421.0,47.15631282387401,38.41999198199401,934.588318085855,2422.1140042223788,0.5798307085004263,0.7920847268673356,916,2400,955,2446
24,25,1068.0,40.81858944434164,33.57773679811783,937.9784644194757,1391.3885767790262,0.5686075304192902,0.7596017069701281,919,1373,957,1410
25,26,929.0,40.81366807601013,29.015847095828455,952.654467168999,1285.9849300322928,0.7032581698637288,0.7589869281045751,936,1268,970,1304
26,27,978.0,37.42119949819338,33.344300643048925,952.9120654396728,1750.8609406952964,0.45389777567952233,0.8232323232323232,937,1733,970,1769
27,28,1291.0,44.52821272591575,36.963305274632454,969.2548412083656,1961.405112316034,0.5575999803180562,0.7753753753753754,951,1940,988,1985
28,29,421.0,26.62490137596212,20.278303515345936,964.2185273159145,1548.5391923990499,0.6480130355021236,0.8019047619047619,954,1537,975,1562
29,30,1410.0,48.23100077620156,37.28297166438657,978.1049645390071,1842.758865248227,0.6343957123145388,0.7730263157894737,960,1820,998,1868
30,31,573.0,29.639710005525394,24.631435174755012,975.4171029668412,2733.101221640489,0.5562302696199836,0.8232758620689655,964,2719,988,2748
31,32,578.0,27.800235606823,26.556893082668623,980.7006920415225,2099.818339100346,0.29571623695468296,0.7645502645502645,967,2087,995,2114
32,33,813.0,36.92125689995378,28.092620991094478,988.5707257072571,2802.3050430504304,0.6488934075149945,0.8065476190476191,975,2785,1003,2821
33,34,920.0,37.305392149017166,31.454457192718774,996.3260869565217,2589.480434782609,0.5376609359437142,0.773109243697479,979,2573,1014,2607
34,35,1315.0,46.90825071756397,35.773927500490586,997.4212927756654,2288.390114068441,0.6468277283724447,0.7609953703703703,980,2266,1016,2314
35,36,565.0,27.306821558734875,26.43438191419712,1003.8283185840708,2215.9469026548672,0.2507553672503826,0.8048433048433048,991,2203,1017,2230
36,37,354.0,22.542685379318996,20.015693837852428,1006.7090395480226,2332.714689265537,0.4600327859040641,0.7662337662337663,997,2322,1018,2344
37,38,659.0,31.14396223886181,26.969349827010532,1017.907435508346,1584.6160849772382,0.5001174750236942,0.8135802469135802,1005,1570,1032,1600
38,39,400.0,23.417728767800956,21.844380956156837,1016.1575,1755.6725,0.36035868646390606,0.8264462809917356,1005,1745,1027,1767
39,40,637.0,30.43008194204322,26.77031384773931,1020.9937205651491,2448.767660910518,0.47547006382640583,0.7583333333333333,1006,2436,1036,2464
40,41,697.0,32.87969470435239,27.02234867644148,1037.971305595409,2868.222381635581,0.5696964101828207,0.7753058954393771,1023,2854,1054,2883
41,42,687.0,31.308914532548798,28.06662029496498,1040.429403202329,2691.684133915575,0.4431614436295552,0.816884661117717,1027,2678,1056,2707
42,43,950.0,37.59747527985617,32.231886105896535,1049.4147368421052,1325.8852631578948,0.5148361823249695,0.7755102040816326,1032,1309,1067,1344
43,44,965.0,39.23604201541105,31.35917603284957,1047.4134715025907,2498.8569948186528,0.6010065142148076,0.7981803143093466,1032,2480,1063,2519
44,45,1133.0,38.45453987292716,37.59933574141648,1055.2815533980583,1942.5419240953222,0.20972391246009908,0.7846260387811634,1037,1924,1075,1962
45,46,743.0,33.43147576451579,28.44456805062724,1075.9232839838492,2215.938088829071,0.5254378896042607,0.7763845350052246,1062,2201,1091,2234
46,47,2112.0,59.425238991291046,45.28748982891183,1097.076231060606,1399.386837121212,0.6474689372844278,0.7518689925240299,1071,1373,1124,1426
47,48,570.0,29.07714716028928,24.998909288600604,1087.3105263157895,2052.119298245614,0.5107248488585575,0.753968253968254,1074,2039,1102,2066
48,49,1337.0,43.80497496107738,38.9465749286872,1093.5998504113688,2674.4801795063577,0.45773199200084064,0.7791375291375291,1075,2653,1114,2697
49,50,268.0,21.1653467469096,16.197393747914685,1091.0223880597016,1553.7014925373135,0.64369882020361,0.7052631578947368,1082,1544,1101,1564
50,51,1377.0,45.65873645478371,38.47842414312028,1102.1060275962236,1651.5729847494554,0.5383214738102073,0.7675585284280937,1083,1628,1122,1674
51,52,495.0,28.131266300519005,22.406841970101134,1098.0181818181818,2968.0666666666666,0.6046250248908561,0.792,1086,2956,1111,2981
52,53,503.0,29.09800124336489,22.12148807758706,1097.9920477137177,2861.9025844930416,0.6496413691924379,0.7621212121212121,1087,2847,1109,2877
53,54,372.0,22.72114055541283,20.910323302852547,1103.266129032258,1492.725806451613,0.39120741287881583,0.7701863354037267,1093,1483,1116,1504
54,55,487.0,26.302323520474122,23.592983000728868,1105.6488706365503,2299.804928131417,0.44204606431324783,0.81438127090301,1093,2289,1119,2312
55,56,971.0,37.880851754811665,32.851026299633766,1123.7723995880535,1796.643666323378,0.49792544065453626,0.7300751879699248,1105,1779,1143,1814
56,57,793.0,33.392878833500035,30.25951438721419,1121.986128625473,2215.582597730139,0.4229207196218663,0.7751710654936461,1107,2200,1138,2233
57,58,1442.0,50.170917038615755,36.665394643868304,1135.9382801664356,1146.0152565880721,0.6825812255948437,0.7815718157181571,1114,1126,1159,1167
58,59,714.0,31.01217888169498,29.418782748925643,1131.3865546218487,2934.029411764706,0.3164166670492026,0.7942157953281423,1117,2919,1146,2950
59,60,1051.0,39.36233342087237,34.084761506805464,1136.3739295908658,2870.2254995242624,0.5001768136203519,0.7677136596055515,1118,2853,1155,2890
60,61,623.0,29.593382254292372,26.85464658092524,1134.8057784911718,2275.524879614767,0.42015046249498894,0.7672413793103449,1121,2262,1150,2290
61,62,1557.0,50.502117834110365,39.882125430791426,1139.3461785484908,2529.3037893384712,0.6134778336560073,0.7943877551020408,1121,2505,1161,2554
62,63,908.0,38.81423544514681,29.93980104817084,1137.9592511013216,3020.324889867841,0.6363974134813692,0.7861471861471861,1122,3004,1155,3039
63,64,599.0,29.170315935885533,26.192636020183496,1140.9499165275458,2638.1385642737896,0.4401568776425182,0.7650063856960408,1127,2625,1156,2652
64,65,592.0,31.42135292225371,24.198278629755595,1145.8074324324325,2471.8445945945946,0.6378964922275958,0.74,1133,2457,1158,2489
65,66,1163.0,41.061887671189936,36.13636609942232,1160.5047291487533,2052.7282889079966,0.4748877211343885,0.7651315789473684,1142,2033,1180,2073
66,67,1689.0,48.61068383698869,44.293668368779294,1173.1918294849022,1482.7708703374778,0.41198186711831464,0.7649456521739131,1150,1460,1198,1506
67,68,560.0,30.38655011328347,23.50072015328714,1170.3767857142857,1062.9678571428572,0.6339278666092178,0.7466666666666667,1156,1051,1186,1076
68,69,463.0,25.26537106541938,23.37839201166078,1174.2591792656588,2805.155507559395,0.37920271748152634,0.8052173913043478,1162,2794,1187,2817
69,70,858.0,39.66798349580965,27.78916023314151,1188.4848484848485,1211.041958041958,0.7136093976335857,0.7422145328719724,1172,1194,1206,1228
70,71,719.0,31.198024032136225,29.509804093226826,1188.2280945757998,2341.694019471488,0.32449631724374034,0.7489583333333333,1173,2326,1203,2358
71,72,1043.0,40.33260063148435,33.03959666780314,1192.576222435283,1304.3192713326941,0.5735387445570886,0.8054054054054054,1176,1287,1211,1324
72,73,1766.0,50.0479346966229,45.0202110417168,1197.9762174405437,1931.9371460928653,0.43683462102151727,0.7694989106753812,1176,1908,1221,1959
73,74,982.0,44.79357010902933,28.135166662701458,1208.5112016293278,1116.7932790224033,0.7781267684681467,0.6800554016620498,1190,1098,1228,1136
74,75,660.0,29.381198316744854,28.659153781667943,1204.7242424242424,2451.2833333333333,0.22033196479739772,0.7586206896551724,1190,2437,1220,2466
75,76,655.0,34.75330650958231,24.119649246757767,1204.0992366412213,2102.1908396946565,0.7199512974222843,0.7485714285714286,1192,2086,1217,2121
76,77,816.0,34.2182265678757,30.41227527604759,1207.578431372549,1679.6286764705883,0.45834540253273975,0.8,1193,1663,1223,1697
77,78,524.0,28.26508367775403,23.98372995595015,1207.8530534351146,2926.662213740458,0.5291496297093913,0.7227586206896551,1194,2916,1223,2941
78,79,963.0,40.376206275902184,30.629377159496816,1212.1796469366564,2675.1921079958465,0.6515570009923128,0.7339939024390244,1196,2654,1228,2695
79,80,654.0,30.155880713074552,27.697918041296962,1219.9220183486239,3135.912844036697,0.3954408810981931,0.7785714285714286,1206,3122,1236,3150
80,81,907.0,41.503943362545606,27.920904909627684,1225.7728776185227,1409.465270121279,0.7398890039029205,0.7373983739837399,1211,1389,1241,1430
81,82,1026.0,40.786975564104104,32.08796446437455,1236.869395711501,2149.6939571150097,0.61730890932285,0.7702702702702703,1219,2132,1255,2169
82,83,614.0,29.43410335534563,26.648441064869115,1234.684039087948,1893.0928338762214,0.4246462336951712,0.8143236074270557,1222,1879,1248,1908
83,84,1060.0,41.234118696598436,32.821181815784,1255.2047169811322,2622.6122641509432,0.6053341464677199,0.7539118065433855,1237,2605,1274,2643
84,85,1134.0,42.31747913570489,34.222886816759534,1262.0617283950617,1548.9356261022929,0.5881972215273459,0.7714285714285715,1241,1532,1283,1567
85,86,1229.0,48.048662598999385,32.66585259734501,1261.080553295362,1705.8673718470302,0.7333517883171027,0.7690863579474343,1245,1683,1279,1730
86,87,1388.0,42.53391259213291,41.67273056444317,1264.4438040345822,2753.3306916426513,0.20020979551360696,0.7872943845717527,1245,2733,1286,2776
87,88,357.0,23.110437277619575,19.790547949851465,1255.0056022408965,3026.9467787114845,0.5164012360982561,0.7760869565217391,1246,3016,1266,3039
88,89,679.0,31.54549323479505,27.445964720302385,1261.3770250368188,2965.618556701031,0.49297420846548634,0.7858796296296297,1248,2950,1275,2982
