,label,area,axis_major_length,axis_minor_length,centroid-0,centroid-1,eccentricity,extent,bbox-0,bbox-1,bbox-2,bbox-3
0,1,904.0,40.792333843085736,28.272208078158027,788.1471238938053,1571.149336283186,0.7208640380568556,0.8071428571428572,775,1551,803,1591
1,2,372.0,24.826521674126102,19.198187484025397,787.7069892473119,1725.27688172043,0.6340482512569531,0.851258581235698,779,1714,798,1737
2,3,939.0,46.89831989814057,26.211910734880327,810.4568690095847,1515.8594249201278,0.8292287433631031,0.727906976744186,796,1495,826,1538
3,4,1257.0,49.987231076971966,32.518362057602815,823.7891805887033,1884.4988066825777,0.7594776692835143,0.6664899257688229,804,1862,845,1908
4,5,1125.0,39.92473798452112,36.03775414109491,822.7973333333333,1830.6453333333334,0.43039170768985396,0.8241758241758241,806,1811,841,1850
5,6,517.0,26.550324468674628,24.86166181321688,818.6499032882011,1667.4622823984525,0.35094075667062125,0.7953846153846154,807,1655,832,1681
6,7,516.0,27.26024730866991,24.16652592824756,827.4127906976744,1603.4418604651162,0.4627063350339533,0.8269230769230769,815,1592,841,1616
7,8,833.0,40.0622305676331,26.53352431714945,828.5246098439376,2004.578631452581,0.7492319353155021,0.7712962962962963,815,1985,842,2025
8,9,1837.0,68.225828721067,35.558822515784414,839.3445835601524,1439.8497550353839,0.8534388582399451,0.7289682539682539,820,1410,860,1473
9,10,487.0,27.85478816493707,22.357258664745423,842.9548254620123,1572.7885010266941,0.5964690132201995,0.7301349325337332,832,1559,855,1588
10,11,1474.0,53.956970412436704,35.52560877394925,862.0122116689281,1367.135685210312,0.7526627104491943,0.667572463768116,839,1343,885,1391
11,12,518.0,32.073183935594486,20.83837710525197,852.7104247104247,2006.7316602316603,0.760179261186716,0.809375,844,1991,864,2023
12,13,903.0,40.206712792805654,29.18230702758194,876.6279069767442,1909.671096345515,0.6878985650163203,0.6809954751131222,860,1891,894,1930
13,14,495.0,29.270598429625117,21.767519684144652,882.8727272727273,1802.0747474747475,0.6685524381395928,0.75,872,1787,894,1817
14,15,1280.0,44.52039311600116,36.65980717394857,894.003125,1966.59453125,0.5674054839243144,0.7520564042303173,876,1945,913,1991
15,16,321.0,28.691247801736797,14.385588598134554,893.1246105919004,1273.1931464174454,0.8652197043669188,0.6079545454545454,882,1263,906,1285
16,17,1377.0,56.49166510167772,31.99766374734113,906.7022512708787,2133.5896877269424,0.8241209291884878,0.6519886363636364,884,2111,932,2155
17,18,740.0,33.99928559222784,27.82775867060403,908.0067567567568,1800.1216216216217,0.5745340399024477,0.8305274971941639,895,1784,922,1817
18,19,876.0,35.92862144374403,31.16404017507562,912.195205479452,2069.472602739726,0.4976331760824971,0.8051470588235294,895,2054,929,2086
19,20,361.0,23.196149883024372,19.87622789535127,946.4238227146815,2194.454293628809,0.5155223004169199,0.7847826086956522,937,2184,957,2207
20,21,473.0,24.881557189475025,24.298485567479432,953.9957716701903,1565.5179704016914,0.21521763101806915,0.8211805555555556,942,1554,966,1578
21,22,322.0,21.962494730414665,18.781511024850246,959.1459627329192,1299.304347826087,0.5183593232398893,0.8070175438596491,950,1289,969,1310
22,23,519.0,27.149135175960616,24.440478080501734,970.9826589595376,2251.1445086705203,0.4354137609946696,0.7984615384615384,958,2239,984,2264
23,24,835.0,36.6895453337305,29.276312075826162,984.354491017964,1063.6730538922156,0.6027276410735214,0.6821895424836601,968,1045,1002,1081
24,25,918.0,41.6084303999637,28.151867461929207,985.0305010893246,1311.0718954248366,0.7363595157949518,0.7913793103448276,971,1291,1000,1331
25,26,697.0,30.752248183313863,29.04578229568793,987.6413199426112,2003.0588235294117,0.328484872992938,0.7753058954393771,973,1987,1002,2018
26,27,1082.0,43.566550089723364,31.67287529754428,987.7735674676525,2204.5702402957486,0.6866376197530217,0.8117029257314329,973,2183,1004,2226
