,label,area,axis_major_length,axis_minor_length,centroid-0,centroid-1,eccentricity,extent,bbox-0,bbox-1,bbox-2,bbox-3
0,1,866.0,36.028791375953624,30.67636130010282,601.8302540415705,1523.4745958429562,0.5244517017501611,0.7759856630824373,587,1506,618,1542
1,2,271.0,20.45181994401895,16.94803511939794,597.1881918819188,1427.8819188191883,0.5597211434222018,0.7591036414565826,589,1418,606,1439
2,3,428.0,24.469273513991922,22.331168050162454,620.5303738317757,1269.6635514018692,0.4088071298421086,0.8106060606060606,610,1258,632,1282
3,4,537.0,27.041382696171055,25.336040306677116,623.4804469273743,1213.8659217877096,0.3495014346547711,0.8261538461538461,611,1202,637,1227
4,5,852.0,34.91073848081132,31.217056140080356,641.6467136150235,891.1467136150235,0.447674910419128,0.7607142857142857,626,875,658,910
5,6,1482.0,45.29585865067527,41.73295402853907,666.0944669365722,1535.5627530364372,0.38875423287368444,0.801948051948052,645,1514,687,1558
6,7,451.0,25.484153990077814,22.62306872095939,658.3968957871397,1660.740576496674,0.46036290575246824,0.82,648,1649,670,1674
7,8,366.0,22.820599635423655,20.47160706673074,667.3879781420765,1274.964480874317,0.4418945357430101,0.8299319727891157,657,1265,678,1286
8,9,506.0,26.76583787710547,24.248083570675405,678.6166007905139,1620.8359683794467,0.423418847002444,0.7529761904761905,667,1607,691,1635
9,10,395.0,25.864847408728224,19.473923177042558,688.3620253164557,1744.4,0.6581225678248741,0.7837301587301587,678,1733,699,1757
10,11,870.0,33.62559251646235,33.02092393017001,704.1827586206897,1077.2988505747126,0.1887893471650835,0.7754010695187166,688,1061,721,1095
11,12,1112.0,41.64281183091014,34.119351071515936,706.011690647482,1188.736510791367,0.5733171930137412,0.7749128919860627,689,1169,724,1210
12,13,1047.0,37.48870428462985,35.671736188707584,710.3667621776505,907.9407831900669,0.30754691596570666,0.7446657183499289,693,890,730,928
13,14,549.0,29.20222173082387,23.99257846197347,708.1129326047359,832.224043715847,0.5700627843941328,0.7842857142857143,696,819,721,847
14,15,577.0,28.48338011281104,25.850479759533727,714.4124783362219,990.8856152512998,0.419914590431041,0.7925824175824175,702,977,728,1005
15,16,341.0,22.354995993027323,19.472154298770512,712.2111436950147,1805.1085043988269,0.4912074436219008,0.8157894736842105,703,1794,722,1816
16,17,1322.0,42.94709215112636,39.270481014091686,723.5529500756429,1343.8154311649016,0.40482974212952544,0.8060975609756098,704,1324,745,1364
17,18,690.0,32.06570999557613,27.69466270707417,742.5695652173913,1727.0536231884057,0.5040325000557486,0.7210031347962382,729,1712,758,1745
18,19,1369.0,45.007093219905315,38.86470500140221,753.3046018991965,1414.991234477721,0.5043077510069695,0.7800569800569801,735,1393,774,1438
19,20,1134.0,42.40929082436721,34.190580934755296,758.2231040564374,795.5546737213404,0.5916363327469911,0.7278562259306803,740,776,778,817
20,21,669.0,31.92955911618506,27.072073405887984,758.45889387145,1220.985052316891,0.5302062687273105,0.7287581699346405,746,1206,773,1240
21,22,457.0,25.578473171273632,22.814641392052195,766.7089715536105,1649.9912472647702,0.452140044857406,0.7616666666666667,755,1638,779,1663
22,23,1030.0,39.82976607151647,32.99866162278527,804.2699029126213,1967.0106796116504,0.5600001897899147,0.8003108003108003,788,1948,821,1987
23,24,931.0,35.81363366473671,33.211377345685094,815.3243823845328,717.983888292159,0.37422249613203695,0.76,799,701,834,736
24,25,660.0,32.260526701750706,26.128271844136084,811.9727272727273,1755.9878787878788,0.586547804885591,0.7638888888888888,799,1741,826,1773
25,26,484.0,26.810598379533417,23.359985268064165,842.6177685950413,1314.840909090909,0.4907566618957356,0.6914285714285714,830,1303,858,1328
26,27,1614.0,50.08152446543355,41.196128027546834,851.7434944237918,1501.7558859975218,0.5686474495555921,0.739010989010989,831,1478,873,1530
27,28,594.0,29.461124224379933,25.810143941303963,861.9494949494949,1633.5892255892256,0.4821755040208844,0.8159340659340659,848,1621,876,1647
28,29,1456.0,51.22960749217596,36.37386491975867,876.021978021978,2046.0,0.7041850726358964,0.7695560253699789,855,2024,898,2068
29,30,1133.0,45.68986940053198,31.736774195088703,874.7007943512798,605.8428949691086,0.7193836759589544,0.7453947368421052,856,588,896,626
30,31,471.0,25.51201837454939,23.570523151938374,867.6305732484077,1076.6390658174098,0.3826369141556663,0.7548076923076923,856,1064,880,1090
31,32,1008.0,37.41956496231271,34.37583805057752,879.8630952380952,848.4960317460317,0.39505032811898727,0.7783783783783784,863,830,898,867
32,33,304.0,21.438624788295204,18.066062025344426,882.2894736842105,1168.407894736842,0.5384029222294894,0.8042328042328042,872,1160,893,1178
33,34,417.0,26.329266991533967,20.531978661211966,889.8513189448441,1733.7625899280577,0.6260090276828665,0.7581818181818182,877,1723,902,1745
34,35,698.0,32.03399567445336,27.927633733926598,894.3968481375358,1975.6146131805158,0.48983996274052216,0.7790178571428571,881,1961,909,1993
35,36,688.0,30.623201828279555,28.797481177518435,910.2485465116279,964.8779069767442,0.34012251910848657,0.8472906403940886,896,951,925,979
36,37,433.0,25.618527779319788,21.720907793012277,924.4826789838337,1693.2240184757507,0.5302212339195703,0.7872727272727272,914,1681,936,1706
37,38,808.0,35.4869991364168,29.261543199691825,936.3502475247525,1401.6856435643565,0.5657587815838092,0.7279279279279279,921,1383,951,1420
38,39,427.0,28.373711024550833,19.220220832980015,934.807962529274,2095.416861826698,0.7356191240995186,0.7413194444444444,923,2084,947,2108
39,40,603.0,30.37097548189757,25.44904812671189,950.7777777777778,665.6268656716418,0.5457627199130908,0.7170035671819263,937,651,966,680
40,41,1340.0,44.00599956027775,38.832299736330555,959.8067164179105,911.1686567164179,0.4704400751860623,0.7976190476190477,940,890,980,932
41,42,365.0,23.55801993306636,19.812140256976033,965.9698630136986,2072.8739726027397,0.5410453136828361,0.79004329004329,956,2063,977,2085
42,43,1405.0,44.050743455556585,40.671694074645686,988.6334519572954,1644.0782918149466,0.3840990631568323,0.7982954545454546,967,1625,1011,1665
43,44,927.0,36.16350256840632,32.710788183276776,983.8845738942827,1936.816612729234,0.42642082892578964,0.7573529411764706,968,1919,1002,1955
44,45,614.0,32.795227766447205,24.225586584429383,983.8387622149837,1330.3208469055376,0.6740426467671328,0.7994791666666666,972,1315,996,1347
45,46,787.0,34.1343775593603,29.45816912145129,1007.7573062261754,1803.9339263024142,0.5051938458451449,0.7466793168880456,992,1789,1026,1820
46,47,986.0,39.73355960011147,31.65715237602922,1016.6359026369169,1039.5304259634888,0.6043276805186673,0.7413533834586467,998,1022,1036,1057
47,48,507.0,28.020642080861002,23.28397354464937,1038.069033530572,1562.3865877712033,0.5563353211088632,0.7222222222222222,1026,1550,1052,1577
48,49,446.0,25.616239388106816,22.349740666421464,1036.6502242152467,1959.9775784753363,0.4886439593898748,0.7756521739130435,1026,1948,1049,1973
49,50,649.0,32.38572667398387,25.633380061154302,1044.4083204930662,1107.346687211094,0.6111660713588798,0.7726190476190476,1030,1093,1060,1121
50,51,405.0,30.72980869090971,16.94310204562487,1043.0592592592593,489.9925925925926,0.8342692673253365,0.648,1031,477,1056,502
51,52,1287.0,45.968853297219766,35.70984020848221,1065.2975912975912,528.0940170940171,0.6297142378432596,0.7656157049375372,1045,508,1086,549
