,label,area,axis_major_length,axis_minor_length,centroid-0,centroid-1,eccentricity,extent,bbox-0,bbox-1,bbox-2,bbox-3
0,1,1167.0,44.94909083844128,33.1228944115246,103.58868894601542,1467.9794344473007,0.6760039655972165,0.7687747035573123,88,1446,121,1492
1,2,429.0,27.67889386726994,19.929348334179327,122.46853146853147,1330.1351981351982,0.6939536431909642,0.6964285714285714,112,1316,134,1344
2,3,248.0,19.731768582312043,16.263845412912776,127.08064516129032,1497.8790322580646,0.5662308316104441,0.7654320987654321,119,1490,137,1508
3,4,286.0,20.967141388292195,17.401049064144928,129.27272727272728,1555.9160839160838,0.5578824842021227,0.8011204481792717,121,1546,138,1567
4,5,1109.0,47.89043434988856,29.586353684525122,139.726780883679,1750.3128944995492,0.7863411231078082,0.730566534914361,124,1727,157,1773
5,6,1184.0,44.48230995880571,34.0361907864625,171.6706081081081,1401.7238175675675,0.643837332361336,0.7517460317460317,156,1379,191,1424
6,7,408.0,29.06752245802319,17.9040528633264,174.13725490196077,1806.3382352941176,0.7877876045035556,0.7391304347826086,163,1795,186,1819
7,8,981.0,41.279926038731205,30.450971538696916,181.96636085626912,1660.8776758409786,0.6751612158535774,0.7822966507177034,166,1642,199,1680
8,9,881.0,40.3695009671276,27.816637334174242,186.01589103291715,1931.3677639046539,0.7247130338699216,0.7415824915824916,170,1914,203,1950
9,10,710.0,31.51609140121606,28.738976080069417,188.82676056338028,1257.5957746478873,0.4104510721833225,0.7897664071190211,175,1242,204,1273
10,11,796.0,38.103941951033,26.66469289681037,188.5213567839196,1531.9736180904522,0.7143502853660223,0.7559354226020892,176,1513,203,1552
11,12,576.0,30.07367230990654,24.446684824732728,202.18055555555554,1115.9618055555557,0.5824127279329744,0.7944827586206896,190,1102,215,1131
12,13,440.0,24.98067244818038,22.53836151040958,206.075,1331.8022727272728,0.4312510384724161,0.7652173913043478,195,1320,218,1345
13,14,934.0,37.7900745059087,31.567778829214433,240.2762312633833,1149.89721627409,0.5497248830783441,0.7928692699490663,225,1131,256,1169
14,15,1016.0,44.02021582661836,29.418903269504806,265.83858267716533,1943.7824803149606,0.7438879276278535,0.7696969696969697,250,1924,283,1964
15,16,1167.0,47.09920530732849,31.577909467743016,271.82262210796915,1665.923736075407,0.7419499698677924,0.7577922077922078,255,1644,290,1688
16,17,582.0,33.63603739118178,22.24087775523137,269.86426116838487,1903.3213058419244,0.750190553255999,0.7509677419354839,257,1889,282,1920
17,18,1159.0,43.18252432109561,34.2165010989024,280.3226919758412,1323.2942191544435,0.61004187818999,0.7700996677740863,264,1303,299,1346
18,19,257.0,18.631520022270063,17.689009074762726,281.1750972762646,1710.035019455253,0.31402989743510484,0.7514619883040936,273,1701,291,1720
19,20,545.0,31.281013211295633,22.32424775687453,285.85504587155964,960.7633027522936,0.7004844462168447,0.7569444444444444,274,946,298,976
20,21,261.0,21.0801134979045,15.78999232299276,281.37164750957857,1783.5938697318009,0.6625170466731728,0.7767857142857143,274,1774,290,1795
21,22,323.0,24.88310261316637,16.559147238391304,286.26625386996903,2039.9814241486067,0.746417827323936,0.76,278,2028,295,2053
22,23,1237.0,43.900715351263194,35.943216950850065,299.92886014551334,1022.5966046887631,0.5741662250817228,0.7736085053158224,281,1003,320,1044
23,24,622.0,29.56566657275078,26.87918188955273,300.37299035369773,1501.3376205787781,0.41650159155008815,0.7943805874840357,287,1487,314,1516
24,25,931.0,35.33350769415287,33.62929438504868,313.25993555316865,1619.5886143931257,0.3068192982555807,0.7823529411764706,296,1603,331,1637
25,26,323.0,21.505818165459235,19.360027803205227,320.5479876160991,1442.0495356037152,0.43542957395653376,0.8095238095238095,311,1432,330,1453
26,27,674.0,29.800094415092442,28.817096437136954,330.39762611275967,1197.0756676557864,0.25472476662250065,0.8014268727705113,316,1183,345,1212
27,28,430.0,26.40118701921523,20.863174644913087,329.25581395348837,1868.6441860465115,0.612802326999546,0.7818181818181819,318,1857,340,1882
28,29,309.0,21.564254395528142,18.398158545931327,330.0194174757282,1546.1003236245954,0.5216190384291981,0.8174603174603174,322,1536,340,1557
29,30,948.0,38.33670025757131,31.583597663212153,344.65506329113924,1354.9926160337552,0.566811404173544,0.7559808612440191,328,1337,361,1375
30,31,709.0,37.855953482442146,23.93820385346736,347.0592383638928,2070.7574047954868,0.7746830034465733,0.6930596285434996,332,2054,363,2087
31,32,1047.0,45.23688020855919,29.550300209444792,365.639923591213,1791.883476599809,0.7571554774084021,0.7331932773109243,350,1772,384,1814
32,33,538.0,30.00594019446828,23.381683038179496,379.54089219330854,1130.3345724907063,0.6267316770641336,0.8065967016491754,369,1118,392,1147
33,34,938.0,41.02055711189897,29.14622882920351,394.681236673774,2101.778251599147,0.7036695582285762,0.7243243243243244,377,2085,414,2120
34,35,1221.0,42.933649561790254,36.251290803188375,404.74447174447175,1086.005733005733,0.5357823267364321,0.8075396825396826,387,1065,423,1107
35,36,788.0,34.25592092730382,29.511987416572794,408.8032994923858,1849.4555837563453,0.5077322330895694,0.7702834799608993,393,1834,424,1867
36,37,274.0,24.82627608059967,14.149502330621871,406.7080291970803,2067.934306569343,0.8216859063834633,0.6867167919799498,398,2058,417,2079
37,38,304.0,21.848204622893903,17.78509753609313,415.3157894736842,1227.1184210526317,0.5808226031113074,0.7619047619047619,405,1218,426,1237
