,label,area,axis_major_length,axis_minor_length,centroid-0,centroid-1,eccentricity,extent,bbox-0,bbox-1,bbox-2,bbox-3
0,1,815.0,33.599489796904095,30.90750982271311,724.839263803681,1204.0858895705521,0.39219915242907416,0.7966764418377321,710,1188,741,1221
1,2,1187.0,41.57764518625406,36.413217727173546,806.1095197978096,1685.5374894692502,0.48269529408978873,0.7824653922214898,788,1665,825,1706
2,3,734.0,32.970855693963,28.378249134209053,806.1512261580382,911.5885558583107,0.5091004927786714,0.790948275862069,792,896,821,928
3,4,399.0,24.129113282623972,21.55937503997157,803.7218045112782,1233.1328320802006,0.4490621754695314,0.7556818181818182,794,1222,816,1246
4,5,354.0,24.08163334556301,18.751676828383783,804.0056497175141,1079.3502824858756,0.627432068876651,0.7763157894736842,795,1068,814,1092
5,6,304.0,21.374126802818125,18.190961305635994,811.6019736842105,1560.9342105263158,0.525045930187306,0.7238095238095238,802,1551,822,1572
6,7,281.0,19.53661595023668,18.47356971847321,827.3024911032029,984.5978647686833,0.32536941946662495,0.778393351800554,818,976,837,995
7,8,569.0,31.935453886847398,22.817934341334798,855.4376098418278,1287.8822495606328,0.6996337606579754,0.7730978260869565,844,1272,867,1304
8,9,428.0,24.760410730595375,22.073788368733446,858.7803738317757,1402.464953271028,0.45303005705518234,0.7753623188405797,847,1392,871,1415
9,10,378.0,27.59843963406312,17.488064918207154,859.5687830687831,1165.8227513227514,0.7736105448258825,0.7269230769230769,850,1154,870,1180
10,11,438.0,28.412121048876603,19.697597481981813,889.3173515981736,1849.4634703196348,0.7206669009371764,0.7551724137931034,880,1835,900,1864
11,12,798.0,32.360627540851226,31.437699644077163,923.1679197994987,1177.298245614035,0.23712186249462427,0.8044354838709677,908,1162,940,1193
12,13,528.0,28.219388319194508,23.90305249491417,922.155303030303,821.4185606060606,0.5315234014586652,0.7822222222222223,910,809,935,836
13,14,888.0,36.86909103165686,30.791530739453655,944.7072072072073,1728.7736486486488,0.5500095109464425,0.746218487394958,928,1712,963,1746
14,15,941.0,35.965723975561886,33.36136713669043,960.712008501594,1350.4017003188098,0.3736052124690558,0.7920875420875421,945,1333,978,1369
15,16,643.0,32.73630822098594,25.049165283236594,960.1726283048212,1954.786936236392,0.6438165187185307,0.7682198327359617,947,1940,974,1971
16,17,324.0,21.384931402824506,19.29980053593829,978.0154320987655,762.0401234567901,0.4306996577111483,0.8120300751879699,968,753,989,772
17,18,961.0,38.365606958462465,31.9421865832875,985.7793964620188,1210.347554630593,0.5539146270389351,0.7639109697933227,969,1192,1003,1229
