,label,bbox-0,bbox-1,bbox-2,bbox-3
0,1,577,229,595,249
1,2,598,235,630,272
2,3,722,294,747,331
3,4,887,825,914,865
4,5,992,325,1024,372
5,6,999,573,1024,635
6,7,1013,352,1024,385
