,label,bbox-0,bbox-1,bbox-2,bbox-3
0,1,0,385,57,460
1,2,0,438,41,500
2,3,4,263,42,305
3,4,8,896,45,927
4,5,33,179,60,199
5,6,83,621,106,648
6,7,163,969,200,1000
7,8,185,991,213,1024
8,9,261,748,287,769
9,10,393,940,451,1006
10,11,600,106,630,125
